# Residuals         
# Time              	p_rgh               	k                   	omega               
1.7685              	3.572545655661e-04	4.365836566983e-04	1.171257154051e-04
1.773               	3.572617339317e-04	4.343843171691e-04	1.165821046638e-04
1.7775              	3.573335372484e-04	4.322432857637e-04	1.160374101855e-04
1.782               	3.575055975203e-04	4.300679583070e-04	1.155001466168e-04
1.7865              	3.575757668819e-04	4.279269653041e-04	1.149597357757e-04
1.791               	3.578572542735e-04	4.258392494332e-04	1.144276338347e-04
1.7955              	3.579358258984e-04	4.237078694859e-04	1.138971482199e-04
1.8                 	3.580589172632e-04	4.216038796066e-04	1.133694605952e-04
1.8045              	3.580477746005e-04	4.194960669765e-04	1.128465869967e-04
1.809               	3.582289664747e-04	4.174426485301e-04	1.123249527157e-04
1.8135              	3.582967340522e-04	4.153638175049e-04	1.118080083990e-04
1.818               	3.583229988271e-04	4.133229622368e-04	1.112944819476e-04
1.8225              	3.584822281178e-04	4.113651319160e-04	1.107832440588e-04
1.827               	3.585991605820e-04	4.093124942695e-04	1.102814762686e-04
1.8315              	3.586401712680e-04	4.072749274410e-04	1.097725886897e-04
1.836               	3.588241031830e-04	4.053438768403e-04	1.092685426351e-04
1.8405              	3.588380478025e-04	4.033716852925e-04	1.087706514063e-04
1.845               	3.589180838237e-04	4.013545678150e-04	1.082793013527e-04
1.8495              	3.589463609514e-04	3.993665953735e-04	1.077844657151e-04
1.854               	3.590760880346e-04	3.974724060925e-04	1.072977920655e-04
1.8585              	3.591520962324e-04	3.954612927788e-04	1.068180350475e-04
1.863               	3.594224486549e-04	3.935252329491e-04	1.063352751548e-04
1.8675              	3.594827800536e-04	3.915760182866e-04	1.058584453391e-04
1.872               	3.595491716028e-04	3.896477541014e-04	1.053839643500e-04
1.8765              	3.596956746328e-04	3.877653319941e-04	1.049104468897e-04
1.881               	3.596714520806e-04	3.858611549151e-04	1.044454662616e-04
1.8855              	3.597887922220e-04	3.839698808220e-04	1.039774480689e-04
1.89                	3.599421071806e-04	3.820765183510e-04	1.035161046906e-04
1.8945              	3.600265172197e-04	3.802250236137e-04	1.030550346413e-04
1.899               	3.601182448318e-04	3.784242920172e-04	1.025983954423e-04
1.9035              	3.601806130725e-04	3.765820588992e-04	1.021471136803e-04
1.908               	3.602104097417e-04	3.747455203524e-04	1.016979044431e-04
1.9125              	3.603488216471e-04	3.729116547428e-04	1.012463454828e-04
1.917               	3.604762338240e-04	3.711046076708e-04	1.008036788003e-04
1.9215              	3.605996177003e-04	3.693019832403e-04	1.003613923818e-04
1.926               	3.606694218656e-04	3.675639687349e-04	9.992269890333e-05
1.9305              	3.607424634179e-04	3.657464885967e-04	9.949022905164e-05
1.935               	3.608786562856e-04	3.639641632174e-04	9.905682673492e-05
1.9395              	3.609686531452e-04	3.623012184241e-04	9.862050426548e-05
1.944               	3.610814443343e-04	3.604744865936e-04	9.819893113174e-05
1.9485              	3.611122583464e-04	3.588762961141e-04	9.776571724919e-05
1.953               	3.612029195537e-04	3.572030808131e-04	9.734590861984e-05
1.9575              	3.614544756627e-04	3.555816530559e-04	9.692249211032e-05
1.962               	3.615003570128e-04	3.539693695803e-04	9.650631966866e-05
1.9665              	3.617015614603e-04	3.524233971488e-04	9.608712097332e-05
1.971               	3.618240557254e-04	3.507963738917e-04	9.567762867417e-05
1.9755              	3.619007599781e-04	3.492848281108e-04	9.526537927327e-05
1.98                	3.619567346197e-04	3.476727260799e-04	9.488637581308e-05
1.9845              	3.620946214087e-04	3.461368968283e-04	9.451423168403e-05
1.989               	3.621957040482e-04	3.446112169751e-04	9.414816037769e-05
1.9935              	3.623932773997e-04	3.430998394786e-04	9.378134968029e-05
1.998               	3.624858632395e-04	3.415420813508e-04	9.342150378247e-05
2.0025              	3.624508051060e-04	3.401132782375e-04	9.305860175638e-05
2.007               	3.624963686430e-04	3.385643296513e-04	9.270538248794e-05
2.0115              	3.626314602479e-04	3.371171893794e-04	9.234565237074e-05
2.016               	3.627272586592e-04	3.355954921074e-04	9.199569713963e-05
2.0205              	3.627175374178e-04	3.341870956197e-04	9.163933230500e-05
2.025               	3.628763371421e-04	3.326893465269e-04	9.129273426407e-05
2.0295              	3.628852815460e-04	3.312476978791e-04	9.094057716219e-05
2.034               	3.629223540562e-04	3.298290347365e-04	9.059743686286e-05
2.0385              	3.629623045514e-04	3.284224065300e-04	9.025754573444e-05
2.043               	3.630543884188e-04	3.269617550821e-04	8.991404128193e-05
2.0475              	3.631342493658e-04	3.255563161970e-04	8.957722262655e-05
2.052               	3.632068194096e-04	3.241571768604e-04	8.924171740807e-05
2.0565              	3.632071188600e-04	3.228037985460e-04	8.890842098151e-05
2.061               	3.633231846576e-04	3.213915068834e-04	8.857626338684e-05
2.0655              	3.634325090683e-04	3.200224798667e-04	8.824342963159e-05
2.07                	3.634695288901e-04	3.186397229911e-04	8.791578795861e-05
2.0745              	3.634945741038e-04	3.173273619081e-04	8.758428801027e-05
2.079               	3.636409635723e-04	3.159648340278e-04	8.726248901577e-05
2.0835              	3.635919739860e-04	3.146962482761e-04	8.693609515622e-05
2.088               	3.638045885064e-04	3.133310968175e-04	8.661808347848e-05
2.0925              	3.637549684781e-04	3.120381171819e-04	8.629505110959e-05
2.097               	3.639277557962e-04	3.107181592436e-04	8.597700498129e-05
2.1015              	3.639145885727e-04	3.094822658858e-04	8.565483962410e-05
2.106               	3.640365729242e-04	3.081681296312e-04	8.534237969422e-05
2.1105              	3.641452818982e-04	3.069357175259e-04	8.502352247950e-05
2.115               	3.641330376554e-04	3.056370535904e-04	8.471215863166e-05
2.1195              	3.641564486149e-04	3.044116852920e-04	8.439472661056e-05
2.124               	3.642722716515e-04	3.031861894988e-04	8.408649297057e-05
2.1285              	3.645173900596e-04	3.020006813677e-04	8.377812115194e-05
2.133               	3.646325293031e-04	3.007478592500e-04	8.347884160643e-05
2.1375              	3.646900039689e-04	2.995464294081e-04	8.317391507695e-05
2.142               	3.647018122887e-04	2.983280539780e-04	8.287511972835e-05
2.1465              	3.647739622096e-04	2.971554151177e-04	8.257525565299e-05
2.151               	3.649645055185e-04	2.959634902295e-04	8.228082504862e-05
2.1555              	3.649049363472e-04	2.947958641423e-04	8.198345793733e-05
2.16                	3.649476254189e-04	2.936556690169e-04	8.169063417731e-05
2.1645              	3.651578838447e-04	2.925075187624e-04	8.139915641867e-05
2.169               	3.651816894268e-04	2.913523835945e-04	8.110987888560e-05
2.1735              	3.651970117808e-04	2.902216589771e-04	8.081881915233e-05
2.178               	3.653464272197e-04	2.890816657928e-04	8.053319044285e-05
2.1825              	3.653990664572e-04	2.879985606250e-04	8.024525279599e-05
2.187               	3.656047418277e-04	2.868859555327e-04	7.996413509391e-05
2.1915              	3.657472286229e-04	2.857773104802e-04	7.967865835082e-05
2.196               	3.657513346429e-04	2.846982753722e-04	7.939783601611e-05
2.2005              	3.658560675415e-04	2.836535626292e-04	7.911973418463e-05
2.205               	3.658547115749e-04	2.825569892787e-04	7.884380448984e-05
2.2095              	3.658864747778e-04	2.814549584989e-04	7.856459804823e-05
2.214               	3.660640232668e-04	2.804418781773e-04	7.828799576228e-05
2.2185              	3.660922804963e-04	2.793865721992e-04	7.801561242287e-05
2.223               	3.661162499722e-04	2.783953119839e-04	7.774155474760e-05
2.2275              	3.662784970962e-04	2.772913561034e-04	7.747504783332e-05
2.232               	3.662689000097e-04	2.762938456611e-04	7.720283802021e-05
2.2365              	3.663767967200e-04	2.752487732625e-04	7.693886963831e-05
2.241               	3.665363294598e-04	2.742605782527e-04	7.666954863812e-05
2.2455              	3.664011880025e-04	2.732163352729e-04	7.640691575240e-05
2.25                	3.665834915980e-04	2.722763730966e-04	7.614153657624e-05
2.2545              	3.666750510854e-04	2.712298329769e-04	7.588346621557e-05
2.259               	3.666552001446e-04	2.702658229444e-04	7.562009447366e-05
2.2635              	3.666368566784e-04	2.692715466111e-04	7.536447335841e-05
2.268               	3.668170688080e-04	2.683371402324e-04	7.510385697645e-05
2.2725              	3.668241557954e-04	2.673289251886e-04	7.484915857053e-05
2.277               	3.669641411699e-04	2.664240235533e-04	7.459186580762e-05
2.2815              	3.668987341938e-04	2.654324198573e-04	7.434220084389e-05
2.286               	3.669157797742e-04	2.645352933993e-04	7.408626811090e-05
2.2905              	3.669951972005e-04	2.635713521472e-04	7.383982221318e-05
2.295               	3.669274569813e-04	2.626528148439e-04	7.358683808023e-05
2.2995              	3.669666010280e-04	2.616980211501e-04	7.334066313853e-05
2.304               	3.669945003674e-04	2.608020937707e-04	7.309066578685e-05
2.3085              	3.670795979543e-04	2.599267362816e-04	7.284712610697e-05
2.313               	3.670048661452e-04	2.590048026650e-04	7.260315360763e-05
2.3175              	3.670349495469e-04	2.580665706615e-04	7.235922250970e-05
2.322               	3.670467236730e-04	2.571726000667e-04	7.211663814120e-05
2.3265              	3.670591043531e-04	2.562880497320e-04	7.187582189379e-05
2.331               	3.671335489581e-04	2.553984312417e-04	7.163451701774e-05
2.3355              	3.672257636377e-04	2.545489295349e-04	7.139637446224e-05
2.34                	3.671470042604e-04	2.536537088681e-04	7.115963570192e-05
2.3445              	3.672452331751e-04	2.527487048656e-04	7.092199016750e-05
2.349               	3.672133790641e-04	2.518732778984e-04	7.068614768406e-05
2.3535              	3.673233776729e-04	2.510107924252e-04	7.045199848392e-05
2.358               	3.673266737504e-04	2.501581388200e-04	7.021827353502e-05
2.3625              	3.673789068848e-04	2.493441518758e-04	6.998658510464e-05
2.367               	3.672898704783e-04	2.484661787064e-04	6.975754370026e-05
2.3715              	3.672840495433e-04	2.476261606691e-04	6.952747436532e-05
2.376               	3.673334805852e-04	2.467850961273e-04	6.929935745202e-05
2.3805              	3.674403689190e-04	2.459701717183e-04	6.907123225968e-05
2.385               	3.674139247322e-04	2.451159207567e-04	6.884408733606e-05
2.3895              	3.674072118252e-04	2.442428147549e-04	6.861934313556e-05
2.394               	3.675480965556e-04	2.434408454669e-04	6.839229453009e-05
2.3985              	3.674318731885e-04	2.426425883525e-04	6.816974215459e-05
2.403               	3.674862555801e-04	2.417744692710e-04	6.794777623108e-05
2.4075              	3.675114816634e-04	2.409366676936e-04	6.772554289309e-05
2.412               	3.675098213639e-04	2.401235817924e-04	6.750537705171e-05
2.4165              	3.675559711458e-04	2.393523872431e-04	6.728624751692e-05
2.421               	3.675553140337e-04	2.385290395970e-04	6.706833568848e-05
2.4255              	3.674680870138e-04	2.377137423317e-04	6.685113330555e-05
2.43                	3.674829580904e-04	2.368887894949e-04	6.663472350093e-05
2.4345              	3.675081636146e-04	2.361011803201e-04	6.641876530024e-05
2.439               	3.675163363339e-04	2.352996959289e-04	6.620419068244e-05
2.4435              	3.674370065414e-04	2.345038441098e-04	6.599147420785e-05
2.448               	3.674009253517e-04	2.336834777886e-04	6.577987124103e-05
2.4525              	3.674289686924e-04	2.329345409528e-04	6.556821473760e-05
2.457               	3.675454056121e-04	2.321206482672e-04	6.535950674451e-05
2.4615              	3.674835271744e-04	2.313157904582e-04	6.515244059244e-05
2.466               	3.675225232897e-04	2.305050920737e-04	6.494182599246e-05
2.4705              	3.674778841833e-04	2.297513015722e-04	6.473404526241e-05
2.475               	3.674601563645e-04	2.289660894911e-04	6.452892520817e-05
2.4795              	3.675474637868e-04	2.281763935950e-04	6.432458335965e-05
2.484               	3.674783229732e-04	2.273848296753e-04	6.411877342597e-05
2.4885              	3.674886705903e-04	2.266727924084e-04	6.396083775045e-05
2.493               	3.674302413252e-04	2.258766152361e-04	6.376527963586e-05
2.4975              	3.675024506328e-04	2.250982965293e-04	6.356461725193e-05
2.502               	3.675041377120e-04	2.243501553589e-04	6.336369407891e-05
2.5065              	3.675078179781e-04	2.236804262158e-04	6.316374537960e-05
2.511               	3.675304567774e-04	2.229349436204e-04	6.296512987505e-05
2.5155              	3.675314735880e-04	2.222037405102e-04	6.276764305388e-05
2.52                	3.675530855767e-04	2.214529384066e-04	6.256999677281e-05
2.5245              	3.676484001147e-04	2.207783258284e-04	6.237301141051e-05
2.529               	3.676162551003e-04	2.200484898542e-04	6.217788774412e-05
2.5335              	3.677246302191e-04	2.193278125235e-04	6.198382694077e-05
2.538               	3.677556546875e-04	2.185816984918e-04	6.180615868935e-05
2.5425              	3.676689264021e-04	2.179165360595e-04	6.163069483552e-05
2.547               	3.677356468471e-04	2.172036963171e-04	6.145716361863e-05
2.5515              	3.675820829936e-04	2.165051526750e-04	6.128414589140e-05
2.556               	3.677241841205e-04	2.157673477427e-04	6.111143736271e-05
2.5605              	3.675738696491e-04	2.151067193557e-04	6.093953804931e-05
2.565               	3.676536419346e-04	2.143883833767e-04	6.077099710244e-05
2.5695              	3.675750176365e-04	2.137176029478e-04	6.060032328437e-05
2.574               	3.676459620407e-04	2.129782745287e-04	6.043092111733e-05
2.5785              	3.675524299936e-04	2.123196918609e-04	6.026085208816e-05
2.583               	3.675726879591e-04	2.116153608110e-04	6.009469497327e-05
2.5875              	3.675950425200e-04	2.109558841319e-04	5.992745670315e-05
2.592               	3.675906732064e-04	2.102399677223e-04	5.976133872225e-05
