# Residuals         
# Time              	p_rgh               	k                   	omega               
4.3452              	1.046268103214e-04	4.959611960361e-05	2.884213260626e-05
4.3605              	1.049180675701e-04	4.825382192674e-05	2.851159659469e-05
4.3758              	1.049373447189e-04	4.743051989710e-05	2.858115081261e-05
4.3911              	1.053159271001e-04	4.677230987033e-05	2.823539407337e-05
4.4064              	1.051063219096e-04	4.524857503957e-05	2.811699094170e-05
4.4217              	1.052658663107e-04	4.386975320070e-05	2.786026122343e-05
4.437               	1.057044745217e-04	4.240826529991e-05	2.773932880552e-05
4.4523              	1.059000300236e-04	4.136063131477e-05	2.770426729434e-05
4.4676              	1.058612267444e-04	4.018560459709e-05	2.744223851428e-05
4.4829              	1.055589180166e-04	3.946114839220e-05	2.715886080243e-05
4.4982              	1.060830219219e-04	3.950652360582e-05	2.693664578424e-05
4.5135              	1.064259881338e-04	3.902615495651e-05	2.690136907511e-05
4.5288              	1.068873257493e-04	3.800852818281e-05	2.664282778257e-05
4.5441              	1.066314267514e-04	3.759247479162e-05	2.645700273200e-05
4.5594              	1.061088966773e-04	3.742323169689e-05	2.619516983195e-05
4.5747              	1.063306057116e-04	3.665438218452e-05	2.612813667477e-05
4.59                	1.068073577779e-04	3.551873766595e-05	2.595312804568e-05
4.6053              	1.067044547846e-04	3.546484736629e-05	2.595221306630e-05
4.6206              	1.073009000445e-04	3.566398608214e-05	2.574256305555e-05
4.6359              	1.076462647484e-04	3.485681711400e-05	2.547679453431e-05
4.6512              	1.075694363087e-04	3.426689412122e-05	2.530029428152e-05
4.6665              	1.074603542299e-04	3.379635038326e-05	2.504251242612e-05
4.6818              	1.070189690950e-04	3.289102067274e-05	2.494851805200e-05
4.6971              	1.070843735125e-04	3.234290672758e-05	2.483831127202e-05
4.7124              	1.069894182364e-04	3.195450009735e-05	2.473302683558e-05
4.7277              	1.071205761539e-04	3.195138451302e-05	2.458400526344e-05
4.743               	1.074269744796e-04	3.187762105737e-05	2.440612407497e-05
4.7583              	1.071606280583e-04	3.157427512802e-05	2.432202190444e-05
4.7736              	1.076817556853e-04	3.088401651006e-05	2.422294076613e-05
4.7889              	1.072091105477e-04	3.038006940652e-05	2.416938262174e-05
4.8042              	1.071115514859e-04	3.071590332729e-05	2.399245366471e-05
4.8195              	1.074411496601e-04	3.099664472745e-05	2.398881185920e-05
4.8348              	1.076692961547e-04	3.085883330771e-05	2.390558102642e-05
4.8501              	1.080443921237e-04	3.060672631079e-05	2.388650982165e-05
4.8654              	1.076717627673e-04	3.007944124542e-05	2.368671109401e-05
4.8807              	1.077104846915e-04	2.956121696995e-05	2.354743178726e-05
4.896               	1.077473054197e-04	2.904884015824e-05	2.343210623011e-05
4.9113              	1.077926571675e-04	2.862716092610e-05	2.356761215819e-05
4.9266              	1.078886554572e-04	2.833801310951e-05	2.339945323818e-05
4.9419              	1.077566929112e-04	2.783645766678e-05	2.333847090240e-05
4.9572              	1.078461593710e-04	2.759720765669e-05	2.312255165299e-05
4.9725              	1.078003397881e-04	2.717207003446e-05	2.309292500095e-05
4.9878              	1.075444023753e-04	2.701523064655e-05	2.283716410830e-05
5.0031              	1.075969214488e-04	2.682989291702e-05	2.275965355337e-05
5.0184              	1.080340605105e-04	2.613513719621e-05	2.270005625894e-05
5.0337              	1.081864649424e-04	2.606546729651e-05	2.261923335521e-05
5.049               	1.082379531607e-04	2.602991901726e-05	2.248179538215e-05
5.0643              	1.078021332986e-04	2.585171722872e-05	2.221999730763e-05
5.0796              	1.079743150356e-04	2.550969123340e-05	2.208945934938e-05
5.0949              	1.078753527139e-04	2.497154758195e-05	2.197716409722e-05
5.1102              	1.077678641821e-04	2.464983594857e-05	2.191181525744e-05
5.1255              	1.079366284515e-04	2.392660681408e-05	2.172378196315e-05
5.1408              	1.079628296914e-04	2.319071839606e-05	2.140405863451e-05
5.1561              	1.077326499731e-04	2.309720078865e-05	2.123889124294e-05
5.1714              	1.079860002035e-04	2.270585530299e-05	2.120893568319e-05
5.1867              	1.084525792013e-04	2.265146736615e-05	2.109113878935e-05
5.202               	1.083411884494e-04	2.214561358118e-05	2.091606366013e-05
5.2173              	1.085711619957e-04	2.171055237839e-05	2.070619827479e-05
5.2326              	1.084002803760e-04	2.157404265569e-05	2.058043853539e-05
5.2479              	1.084653829249e-04	2.089855405381e-05	2.039785749276e-05
5.2632              	1.086619902429e-04	2.053937747248e-05	2.033432071240e-05
5.2785              	1.093566279548e-04	2.048132716560e-05	2.020437884877e-05
5.2938              	1.093149011712e-04	2.021775146980e-05	2.025628159747e-05
5.3091              	1.094792093866e-04	1.983613633478e-05	1.999387590158e-05
5.3244              	1.096935430019e-04	1.958384279679e-05	1.990383614603e-05
5.3397              	1.094803759239e-04	1.936085010946e-05	1.981084184450e-05
5.355               	1.095947239912e-04	1.909020335922e-05	1.973848412802e-05
5.3703              	1.101200526361e-04	1.868182428047e-05	1.951460788809e-05
5.3856              	1.102961831898e-04	1.812063422179e-05	1.936928200681e-05
5.4009              	1.105565957604e-04	1.794358795370e-05	1.936486687835e-05
5.4162              	1.106440394453e-04	1.781122097701e-05	1.914256589462e-05
5.4315              	1.105005001362e-04	1.754383628106e-05	1.916212865659e-05
5.4468              	1.109004023618e-04	1.757221873355e-05	1.918487382446e-05
5.4621              	1.110476405568e-04	1.761387993593e-05	1.912244165457e-05
5.4774              	1.114365190647e-04	1.746153868649e-05	1.901461483438e-05
5.4927              	1.116913535925e-04	1.723373495512e-05	1.912688486572e-05
5.508               	1.120193429156e-04	1.711055708016e-05	1.896054735332e-05
5.5233              	1.120311364415e-04	1.698265315710e-05	2.404758577754e-05
5.5386              	1.120854691614e-04	1.695076565964e-05	2.338018038270e-01
5.5539              	1.121087996878e-04	1.671348566099e-05	2.185980043486e-05
5.5692              	1.120578326621e-04	1.649414187419e-05	1.490359749773e-01
5.5845              	1.124486350089e-04	1.619356290023e-05	1.839412657132e-05
5.5998              	1.125689859432e-04	1.591129805431e-05	1.832610090601e-05
5.6151              	1.129966786586e-04	1.571784269043e-05	1.803838161779e-05
5.6304              	1.128006489966e-04	1.561524942948e-05	1.790617740530e-05
5.6457              	1.125693728858e-04	1.535303323799e-05	1.781435729664e-05
5.661               	1.133654925098e-04	1.488948723761e-05	1.773757725883e-05
5.6763              	1.135185526413e-04	1.451855982277e-05	1.754665996201e-05
5.6916              	1.133209846966e-04	1.431395222639e-05	1.738638638833e-05
5.7069              	1.130018971223e-04	1.406701203613e-05	1.740713500706e-05
5.7222              	1.137922677092e-04	1.405546639663e-05	1.733830383390e-05
5.7375              	1.136871924371e-04	1.404929993357e-05	1.719123328417e-05
5.7528              	1.138278362268e-04	1.371228642524e-05	1.698492790081e-05
5.7681              	1.137386436730e-04	1.367298431213e-05	1.694876389757e-05
5.7834              	1.139638215550e-04	1.348276105415e-05	1.684700970451e-05
5.7987              	1.139187716537e-04	1.317356564829e-05	1.682608243090e-05
5.814               	1.144075828694e-04	1.293534553017e-05	1.665104470991e-05
5.8293              	1.144209119084e-04	1.291546095955e-05	1.665812789099e-05
5.8446              	1.147247329895e-04	1.298042913559e-05	1.649062308730e-05
5.8599              	1.145282383461e-04	1.314041496845e-05	1.647282736633e-05
5.8752              	1.146176498932e-04	1.313946242244e-05	1.641918415500e-05
5.8905              	1.145088298769e-04	1.305823952350e-05	1.633095726415e-05
5.9058              	1.151082614865e-04	1.295890771623e-05	1.639212700247e-05
5.9211              	1.148812777809e-04	1.289099453840e-05	1.633755060832e-05
5.9364              	1.152637542537e-04	1.293029277434e-05	1.624268118157e-05
5.9517              	1.151794999379e-04	1.293104223024e-05	1.624563558837e-05
5.967               	1.153059392703e-04	1.289421234275e-05	1.618630609963e-05
5.9823              	1.155625351224e-04	1.277487464598e-05	1.602096834488e-05
5.9976              	1.151413688570e-04	1.270059270836e-05	1.606400218842e-05
6.0129              	1.157454539233e-04	1.286636108601e-05	1.592935704274e-05
6.0282              	1.157738210482e-04	1.276538072994e-05	1.589688765354e-05
6.0435              	1.158859109297e-04	1.251809368920e-05	1.576353212014e-05
6.0588              	1.158076187842e-04	1.235215218071e-05	1.558815087892e-05
6.0741              	1.156301047248e-04	1.198391151526e-05	1.539265130840e-05
6.0894              	1.155711923072e-04	1.177453445604e-05	1.538939269047e-05
6.1047              	1.158779332134e-04	1.165964926129e-05	1.531746839713e-05
6.12                	1.165232525160e-04	1.165219272611e-05	1.520539598568e-05
6.1353              	1.165782239340e-04	1.143501264238e-05	1.517614952192e-05
6.1506              	1.160096780285e-04	1.111888161345e-05	1.506986585081e-05
6.1659              	1.157290865176e-04	1.084977202285e-05	1.496754619666e-05
6.1812              	1.159566420549e-04	1.074434900050e-05	1.486796033583e-05
6.1965              	1.158235594212e-04	1.072213385591e-05	1.486630343324e-05
6.2118              	1.163318473968e-04	1.057978559926e-05	1.476978773097e-05
6.2271              	1.162538356399e-04	1.055842908780e-05	1.466001390425e-05
6.2424              	1.159553720028e-04	1.061778409789e-05	1.456029280554e-05
6.2577              	1.161992176531e-04	1.064823394561e-05	1.459555867596e-05
6.273               	1.170117327479e-04	1.062932067662e-05	1.470252817273e-05
6.2883              	1.167016699232e-04	1.053640059702e-05	1.451631572782e-05
6.3036              	1.166000486109e-04	1.048101267212e-05	1.451736048829e-05
6.3189              	1.169847175038e-04	1.030171734924e-05	1.417412991014e-05
6.3342              	1.169350376601e-04	1.030529456138e-05	1.416662380482e-05
6.3495              	1.169150868909e-04	1.030462573224e-05	1.417767078703e-05
6.3648              	1.168855860097e-04	1.007902890258e-05	1.410794830722e-05
6.3801              	1.171413085507e-04	9.847845426258e-06	1.399731332691e-05
6.3954              	1.170195791849e-04	9.678422766172e-06	1.390536777556e-05
6.4107              	1.168193415129e-04	9.466575438851e-06	1.378236528641e-05
6.426               	1.174350488464e-04	9.261943933796e-06	1.368831841840e-05
6.4413              	1.170657654630e-04	9.147251590418e-06	1.365736226567e-05
6.4566              	1.170373899408e-04	9.167720834056e-06	1.361819996678e-05
6.4719              	1.172477209986e-04	9.181263548850e-06	1.350241319747e-05
6.4872              	1.176573355601e-04	9.093248759568e-06	1.349327152923e-05
6.5025              	1.182215357484e-04	9.060171565741e-06	1.350390882102e-05
6.5178              	1.178372871667e-04	9.009976068099e-06	1.331251489051e-05
6.5331              	1.177428609148e-04	9.027182400250e-06	1.314999568273e-05
6.5484              	1.175361784085e-04	9.007834853556e-06	1.323517329756e-05
6.5637              	1.182170153532e-04	8.994255815041e-06	1.309983017587e-05
6.579               	1.184052290894e-04	9.068111887462e-06	1.299262651738e-05
6.5943              	1.182808612396e-04	9.023283548280e-06	1.293764038656e-05
6.6096              	1.178046473138e-04	8.943475105147e-06	1.291436137369e-05
6.6249              	1.185568156165e-04	8.810379824277e-06	1.281837115681e-05
6.6402              	1.191708808060e-04	8.738948208288e-06	1.275475722000e-05
6.6555              	1.195808769244e-04	8.740374556417e-06	1.270211254308e-05
6.6708              	1.197144640138e-04	8.648645716093e-06	1.272156543857e-05
6.6861              	1.196135290226e-04	8.478549825041e-06	1.253576860848e-05
6.7014              	1.200673070241e-04	8.449337558197e-06	1.244249682079e-05
6.7167              	1.204720239902e-04	8.368926264645e-06	1.237703434012e-05
6.732               	1.206228135818e-04	8.185909756720e-06	1.233578462676e-05
6.7473              	1.209824645245e-04	8.139734175080e-06	1.228576073675e-05
6.7626              	1.207266815973e-04	8.212875373653e-06	1.224140996624e-05
6.7779              	1.212410578839e-04	8.116921790604e-06	1.214793603369e-05
6.7932              	1.212369365628e-04	8.070648501869e-06	1.217533901907e-05
6.8085              	1.219583619617e-04	8.059300318054e-06	1.213355337511e-05
6.8238              	1.220211533745e-04	7.963719811262e-06	1.202035526065e-05
6.8391              	1.222776217634e-04	7.942687845381e-06	1.201274758591e-05
6.8544              	1.224301565655e-04	7.837699614017e-06	1.203509967621e-05
6.8697              	1.226332941216e-04	7.830581481401e-06	1.192740071288e-05
6.885               	1.225782820121e-04	7.820662582461e-06	1.181093147247e-05
6.9003              	1.230395139663e-04	7.874463354479e-06	1.182933136610e-05
6.9156              	1.236255186759e-04	7.888180160839e-06	1.180460796339e-05
6.9309              	1.240325815687e-04	7.878364834041e-06	1.189087435594e-05
6.9462              	1.241676282163e-04	7.846513570064e-06	1.168039277856e-05
6.9615              	1.244934065719e-04	7.762367659447e-06	1.170326519495e-05
6.9768              	1.249279533935e-04	7.764816847421e-06	1.161476897105e-05
6.9921              	1.251372317420e-04	7.802293784250e-06	1.165722306069e-05
7.0074              	1.256357712949e-04	7.749065210196e-06	1.168143018816e-05
7.0227              	1.254114963873e-04	7.737914450774e-06	1.165014726832e-05
7.038               	1.252858407366e-04	7.724689398388e-06	1.146324490188e-05
7.0533              	1.257242564906e-04	7.592069898014e-06	1.159124083987e-05
7.0686              	1.266500941410e-04	7.551631972382e-06	1.137441798995e-05
7.0839              	1.273793224329e-04	7.594648784758e-06	1.137183897653e-05
7.0992              	1.276316534219e-04	7.610015982668e-06	1.126300207520e-05
7.1145              	1.271664438561e-04	7.632996509929e-06	1.126859713368e-05
7.1298              	1.273991053547e-04	7.723166724576e-06	1.115637138263e-05
7.1451              	1.279749277734e-04	7.682160058701e-06	1.120495808760e-05
7.1604              	1.286252255847e-04	7.761044739253e-06	1.118553272360e-05
7.1757              	1.283532314380e-04	7.618277618451e-06	1.120858757898e-05
7.191               	1.282859366018e-04	7.631462985431e-06	1.104436571538e-05
7.2063              	1.285920255950e-04	7.591460950278e-06	1.109582131573e-05
7.2216              	1.289259209836e-04	7.576897615068e-06	1.109447501692e-05
7.2369              	1.297285565316e-04	7.546145199666e-06	1.109303335503e-05
7.2522              	1.301086615835e-04	7.634444232959e-06	1.100409161544e-05
7.2675              	1.303824660847e-04	7.536668190639e-06	1.094872305705e-05
7.2828              	1.300711715119e-04	7.478731608895e-06	1.080235858184e-05
7.2981              	1.308870532949e-04	7.416307419645e-06	1.084068576377e-05
7.3134              	1.313227485948e-04	7.381816554223e-06	1.085363921522e-05
7.3287              	1.317881735935e-04	7.357525669355e-06	1.084435366574e-05
7.344               	1.316217345088e-04	7.359681663507e-06	1.063868602453e-05
7.3593              	1.323014760714e-04	7.350731910967e-06	1.062471776749e-05
7.3746              	1.323758018457e-04	7.365345440746e-06	1.105945685934e-05
7.3899              	1.329891874437e-04	7.487105975329e-06	1.074758621144e-05
7.4052              	1.326273673856e-04	7.553124502948e-06	1.066551647554e-05
7.4205              	1.330796266687e-04	7.490762322577e-06	1.058830807712e-05
7.4358              	1.338799456817e-04	7.472268864373e-06	1.060149848384e-05
7.4511              	1.337366449754e-04	7.396609263604e-06	1.057298003058e-05
7.4664              	1.339112033675e-04	7.402934141573e-06	1.049431760365e-05
7.4817              	1.341848801562e-04	7.459596007258e-06	1.039908904562e-05
7.497               	1.339586757505e-04	7.542680528688e-06	1.047604664613e-05
7.5123              	1.348501233387e-04	7.491423742543e-06	1.073852020681e-05
7.5276              	1.343189386872e-04	7.585416655420e-06	1.038927675999e-05
7.5429              	1.348277658372e-04	7.636792372899e-06	1.044666002574e-05
7.5582              	1.351298105238e-04	7.721800776755e-06	1.037795300863e-05
7.5735              	1.352611798100e-04	7.726368160470e-06	1.034000618285e-05
7.5888              	1.350633890463e-04	7.829467871026e-06	1.035493671355e-05
7.6041              	1.352386603554e-04	7.795304112291e-06	1.026797434013e-05
7.6194              	1.351333924757e-04	7.665480740109e-06	1.020610168678e-05
7.6347              	1.358837873606e-04	7.563238690398e-06	1.016526617626e-05
7.65                	1.361929870248e-04	7.543741144219e-06	1.022219192993e-05
7.6653              	1.367150491794e-04	7.537073817478e-06	1.007570398876e-05
7.6806              	1.372440887589e-04	7.463624255685e-06	1.009208856565e-05
7.6959              	1.379306214713e-04	7.281752515922e-06	9.963466490053e-06
7.7112              	1.379530609648e-04	7.234118808884e-06	1.009383855817e-05
7.7265              	1.388158482596e-04	7.148421133173e-06	9.935421981358e-06
7.7418              	1.386262898915e-04	7.112882131529e-06	9.855023357049e-06
7.7571              	1.393340091280e-04	7.223020327160e-06	9.921229830932e-06
7.7724              	1.397064204251e-04	7.208822300874e-06	1.012299809646e-05
7.7877              	1.401699404208e-04	7.219975637759e-06	9.880890849577e-06
7.803               	1.408168128797e-04	7.204508626552e-06	9.942586050093e-06
7.8183              	1.414878183400e-04	7.244315834100e-06	1.023801883845e-05
7.8336              	1.410573935914e-04	7.143801200674e-06	9.899604095159e-06
7.8489              	1.414977652970e-04	7.221901926454e-06	9.706222176289e-06
7.8642              	1.420317563642e-04	7.206335725213e-06	9.684879807152e-06
7.8795              	1.422472071760e-04	7.183657968311e-06	9.686110161582e-06
7.8948              	1.432037132729e-04	7.227996438238e-06	9.815152451404e-06
7.9101              	1.438628176231e-04	7.367226751817e-06	9.747585985429e-06
7.9254              	1.437970249141e-04	7.441328025901e-06	9.648897668546e-06
7.9407              	1.444806556312e-04	7.612255634578e-06	9.638740751549e-06
7.956               	1.454042015910e-04	7.608015056460e-06	9.592395295989e-06
7.9713              	1.459926788178e-04	7.487689223975e-06	9.658566500748e-06
7.9866              	1.459320133693e-04	7.476939109871e-06	9.619335970957e-06
8.0019              	1.464167860765e-04	7.443961473631e-06	9.823322408912e-06
8.0172              	1.473458208380e-04	7.408576862814e-06	9.546258554024e-06
8.0325              	1.475415864940e-04	7.339346198469e-06	9.596073557487e-06
8.0478              	1.478830651284e-04	7.307690740363e-06	9.472871370204e-06
8.0631              	1.481522435194e-04	7.292219760770e-06	9.378323293976e-06
8.0784              	1.486055785901e-04	7.332999373884e-06	9.351330096628e-06
8.0937              	1.484319037017e-04	7.344325684069e-06	9.424110562788e-06
8.109               	1.483483086310e-04	7.479768865741e-06	9.311515241961e-06
8.1243              	1.494883312674e-04	7.604096323431e-06	9.409214126224e-06
8.1396              	1.498463416210e-04	7.586557903826e-06	9.408895296974e-06
8.1549              	1.501102807542e-04	7.678230974942e-06	9.549049314445e-06
8.1702              	1.507872725253e-04	7.647235781901e-06	9.418330727579e-06
8.1855              	1.505879922303e-04	7.512728752012e-06	9.243918672395e-06
8.2008              	1.509047056248e-04	7.502364966167e-06	9.332721809080e-06
8.2161              	1.524757205421e-04	7.485900170283e-06	9.211807430652e-06
8.2314              	1.527821182182e-04	7.533322997346e-06	9.275666562195e-06
8.2467              	1.533629891148e-04	7.529238802726e-06	9.246256901069e-06
8.262               	1.535050501901e-04	7.674026188889e-06	9.206378577130e-06
8.2773              	1.532622611139e-04	7.775999200690e-06	9.274897490984e-06
8.2926              	1.538360512852e-04	7.855438064022e-06	9.298860158258e-06
8.3079              	1.550445994515e-04	8.004431069319e-06	9.228982268578e-06
8.3232              	1.555388333389e-04	8.033715026047e-06	9.154222537281e-06
8.3385              	1.551844368126e-04	7.962315287150e-06	9.314111082562e-06
8.3538              	1.553272134684e-04	7.973934082390e-06	9.018442146727e-06
8.3691              	1.563818876770e-04	7.877894669703e-06	9.063109847812e-06
8.3844              	1.566819545873e-04	7.817322017129e-06	9.022978816401e-06
8.3997              	1.567167452895e-04	7.783813831320e-06	9.021045169898e-06
8.415               	1.573177153277e-04	7.801969534076e-06	8.951481530727e-06
8.4303              	1.576032850604e-04	7.759019231676e-06	9.022376354044e-06
8.4456              	1.582360930119e-04	7.772009698592e-06	8.943948621981e-06
8.4609              	1.584845409432e-04	7.673637686912e-06	9.027499826012e-06
8.4762              	1.586984082376e-04	7.588536330640e-06	8.793032089208e-06
8.4915              	1.583333205186e-04	7.597412685539e-06	8.942662585338e-06
8.5068              	1.593195280992e-04	7.527192732646e-06	8.899665425494e-06
8.5221              	1.593245242081e-04	7.466477497012e-06	8.937384170528e-06
8.5374              	1.592283311364e-04	7.586411585384e-06	8.856391611447e-06
8.5527              	1.599217747887e-04	7.622958489093e-06	8.963142790178e-06
8.568               	1.611134820224e-04	7.641765214429e-06	8.881851901184e-06
8.5833              	1.611250277747e-04	7.648085758951e-06	8.826169639897e-06
8.5986              	1.618084027792e-04	7.662410834902e-06	8.826864777946e-06
8.6139              	1.623728683545e-04	7.542610211749e-06	8.672221445323e-06
8.6292              	1.624442331292e-04	7.622058077370e-06	8.683478337468e-06
8.6445              	1.625874101717e-04	7.556621801502e-06	8.661132205079e-06
8.6598              	1.626923139768e-04	7.629202044263e-06	8.692488953129e-06
8.6751              	1.633197106498e-04	7.560555770906e-06	8.678174830745e-06
8.6904              	1.635018548997e-04	7.611640563414e-06	8.629993685770e-06
8.7057              	1.638014831843e-04	7.454399598519e-06	9.497425135706e-06
8.721               	1.640553015684e-04	7.409805053952e-06	8.602996152947e-06
8.7363              	1.650117623907e-04	7.336685153965e-06	9.014759332496e-06
8.7516              	1.658537742040e-04	7.148606521409e-06	8.690140901716e-06
8.7669              	1.655734231556e-04	7.164864668421e-06	8.564405441076e-06
8.7822              	1.647086166522e-04	7.238167918581e-06	8.608529794189e-06
8.7975              	1.654435129471e-04	7.230460995957e-06	8.657280790126e-06
8.8128              	1.655650952740e-04	7.388417654491e-06	8.590751383220e-06
