# Motion State      
# Angle Units       : [deg]
# Angular Velocity Units: [rad/s]
# Time              	Centre of rotation	Orientation	Linear velocity	Angular velocity
40.20337            	(-6.018095258280e-02 -3.205033065012e-02 -1.517418997280e-01)	(-1.147220475759e+00 -2.566288874414e+00 -3.268467716450e+00)	(-1.232221188961e-01 2.010667919470e-02 4.168436198705e-02)	(5.004805433245e-02 2.936206518974e-01 1.064785109171e-02)
40.21337            	(-6.136532347304e-02 -3.186322291094e-02 -1.513784625036e-01)	(-1.183815662997e+00 -2.726935982653e+00 -3.276298790449e+00)	(-1.136520591511e-01 1.731486864055e-02 3.100308289715e-02)	(4.533953789317e-02 2.735132046658e-01 1.078438544403e-02)
40.22337            	(-6.245243148446e-02 -3.170509410660e-02 -1.511246306700e-01)	(-1.216950028527e+00 -2.875823766436e+00 -3.284145327378e+00)	(-1.037695431335e-01 1.431089222856e-02 1.976328380617e-02)	(4.025652923759e-02 2.519618075147e-01 1.094777248299e-02)
40.23337            	(-6.343934951331e-02 -3.157798303050e-02 -1.509857043993e-01)	(-1.246366298733e+00 -3.012165801748e+00 -3.291983908894e+00)	(-9.361406263664e-02 1.111132299070e-02 8.021970350086e-03)	(3.482488749071e-02 2.290598393053e-01 1.113598484397e-02)
40.24337            	(-6.432353214671e-02 -3.148375919748e-02 -1.509663691954e-01)	(-1.271825755262e+00 -3.135231473672e+00 -3.299791012960e+00)	(-8.322246404204e-02 7.733443613164e-03 -4.154929572195e-03)	(2.907385358428e-02 2.049118233146e-01 1.134681825182e-02)
40.25337            	(-6.510279224216e-02 -3.142410069318e-02 -1.510706042583e-01)	(-1.293111019172e+00 -3.244352157340e+00 -3.307543520685e+00)	(-7.262955504835e-02 4.198257247272e-03 -1.669208300661e-02)	(2.303735143523e-02 1.796332754122e-01 1.157694875909e-02)
40.26337            	(-6.577527944109e-02 -3.140046058336e-02 -1.513016008012e-01)	(-1.310029667057e+00 -3.338926880711e+00 -3.315219039027e+00)	(-6.186788473821e-02 5.297647176206e-04 -2.950722557629e-02)	(1.675564670621e-02 1.533492244640e-01 1.182209711437e-02)
40.27337            	(-6.633945760870e-02 -3.141403954305e-02 -1.516616836751e-01)	(-1.322417398080e+00 -3.418427720657e+00 -3.322796160878e+00)	(-5.096774878338e-02 -3.245556655777e-03 -4.250934920893e-02)	(1.027215359703e-02 1.261946803017e-01 1.207682257731e-02)
40.28337            	(-6.679408017268e-02 -3.146576387474e-02 -1.521522388607e-01)	(-1.330140936359e+00 -3.482404858600e+00 -3.330254960218e+00)	(-3.995676401315e-02 -7.099309683145e-03 -5.560168790767e-02)	(3.635768211922e-03 9.831293252337e-02 1.233578590311e-02)
40.29337            	(-6.713816838935e-02 -3.155626509760e-02 -1.527736595944e-01)	(-1.333100667875e+00 -3.530490702687e+00 -3.337577447841e+00)	(-2.886087932143e-02 -1.100093488945e-02 -6.868245882923e-02)	(-3.102192532175e-03 6.985395057115e-02 1.259267226465e-02)
40.30337            	(-6.737099473778e-02 -3.168586586512e-02 -1.535253010222e-01)	(-1.331231906544e+00 -3.562403282851e+00 -3.344747735489e+00)	(-1.770439036321e-02 -1.491921861303e-02 -8.164582673109e-02)	(-9.889521245518e-03 4.097317530812e-02 1.284089156938e-02)
40.31337            	(-6.749206736659e-02 -3.185457662847e-02 -1.544054491887e-01)	(-1.324505845816e+00 -3.577949087565e+00 -3.351752357687e+00)	(-6.510135400261e-03 -1.882293405841e-02 -9.438380657410e-02)	(-1.667252590967e-02 1.183071819949e-02 1.307391836053e-02)
40.32337            	(-6.750112250717e-02 -3.206208023807e-02 -1.554113052153e-01)	(-1.312930919620e+00 -3.577025066860e+00 -3.358580218978e+00)	(4.699107285393e-03 -2.267778786137e-02 -1.067873987475e-01)	(-2.339497378126e-02 -1.741066082127e-02 1.328401744290e-02)
40.33337            	(-6.739812051992e-02 -3.230772201994e-02 -1.565389920934e-01)	(-1.296553423622e+00 -3.559619367434e+00 -3.365222450958e+00)	(1.590129016415e-02 -2.645056851228e-02 -1.187499768695e-01)	(-3.000139432411e-02 -4.658810072199e-02 1.346385583116e-02)
40.34337            	(-6.718323991569e-02 -3.259051130736e-02 -1.577835675589e-01)	(-1.275457311093e+00 -3.525811711477e+00 -3.371672306979e+00)	(2.707483068288e-02 -3.010728897081e-02 -1.301651162260e-01)	(-3.643650255868e-02 -7.553750458539e-02 1.360571139416e-02)
40.35337            	(-6.685687696829e-02 -3.290912530247e-02 -1.591390428492e-01)	(-1.249763634996e+00 -3.475773093013e+00 -3.377925061432e+00)	(3.819775879641e-02 -3.361551005275e-02 -1.409299418368e-01)	(-4.264679447886e-02 -1.040971285155e-01 1.370286320588e-02)
40.36337            	(-6.641965737749e-02 -3.326192562155e-02 -1.605984213941e-01)	(-1.219628991932e+00 -3.409764291716e+00 -3.383978011211e+00)	(4.924615936320e-02 -3.694455376219e-02 -1.509457671555e-01)	(-4.858211059884e-02 -1.321083231455e-01 1.374925252447e-02)
40.37337            	(-6.587246678057e-02 -3.364697386603e-02 -1.621537579855e-01)	(-1.185243953603e+00 -3.328134985272e+00 -3.389830322762e+00)	(6.019196002025e-02 -4.006509513458e-02 -1.601215511176e-01)	(-5.419417545011e-02 -1.594127152994e-01 1.373971980307e-02)
40.38337            	(-6.521647943230e-02 -3.406205639780e-02 -1.637962347867e-01)	(-1.146831257612e+00 -3.231321490203e+00 -3.395483018666e+00)	(7.100550963391e-02 -4.295141121834e-02 -1.683738091136e-01)	(-5.943855960328e-02 -1.858598614110e-01 1.367069135971e-02)
40.39337            	(-6.445316146685e-02 -3.450471114637e-02 -1.655162674479e-01)	(-1.104642627607e+00 -3.119840514980e+00 -3.400938699422e+00)	(8.165808345657e-02 -4.557953849576e-02 -1.756327231344e-01)	(-6.427661718190e-02 -2.113137795475e-01 1.353915182122e-02)
40.40337            	(-6.358428849752e-02 -3.497225250053e-02 -1.673035791903e-01)	(-1.058955565601e+00 -2.994284232727e+00 -3.406201202866e+00)	(9.211651041041e-02 -4.792873233643e-02 -1.818296253440e-01)	(-6.867388781722e-02 -2.356418325329e-01 1.334365362813e-02)
40.41337            	(-6.261198319231e-02 -3.546180216653e-02 -1.691472573515e-01)	(-1.010070470276e+00 -2.855316888792e+00 -3.411275403000e+00)	(1.023445506301e-01 -4.998120086473e-02 -1.869060068881e-01)	(-7.260086311534e-02 -2.587204372900e-01 1.308385768307e-02)
40.42337            	(-6.153874179912e-02 -3.597032425874e-02 -1.710358903977e-01)	(-9.583067857886e-01 -2.703668979886e+00 -3.416166934414e+00)	(1.123037280079e-01 -5.172321757607e-02 -1.908206023670e-01)	(-7.603509163173e-02 -2.804380253766e-01 1.276094378424e-02)
40.43337            	(-6.036746459994e-02 -3.649466770595e-02 -1.729576832368e-01)	(-9.039990112802e-01 -2.540131826649e+00 -3.420882111660e+00)	(1.219517118290e-01 -5.314547186649e-02 -1.935379654375e-01)	(-7.895965242551e-02 -3.006907487918e-01 1.237781966632e-02)
40.44337            	(-5.910148102629e-02 -3.703160327615e-02 -1.749005737833e-01)	(-8.474929623662e-01 -2.365551488018e+00 -3.425427700921e+00)	(1.312450029009e-01 -5.424164217265e-02 -1.950401438630e-01)	(-8.136368943650e-02 -3.193890236700e-01 1.193818874844e-02)
40.45337            	(-5.774456801045e-02 -3.757785450668e-02 -1.768523699504e-01)	(-7.891421021968e-01 -2.180821691468e+00 -3.429810497354e+00)	(1.401376002671e-01 -5.500860393385e-02 -1.953190895686e-01)	(-8.324146349220e-02 -3.364544074587e-01 1.144654736474e-02)
40.46337            	(-5.630096816140e-02 -3.813013023032e-02 -1.788008645083e-01)	(-7.293041496350e-01 -1.986877172824e+00 -3.434037079585e+00)	(1.485823695425e-01 -5.544654079374e-02 -1.943798220064e-01)	(-8.459246003187e-02 -3.518212424321e-01 1.090846112949e-02)
40.47337            	(-5.477539651980e-02 -3.868516454265e-02 -1.807339658590e-01)	(-6.683373591850e-01 -1.784686517107e+00 -3.438113794715e+00)	(1.565319587771e-01 -5.556032167336e-02 -1.922404481326e-01)	(-8.542235986029e-02 -3.654368249131e-01 1.033077417525e-02)
40.48337            	(-5.317304439149e-02 -3.923975516903e-02 -1.826398132923e-01)	(-6.065966825367e-01 -1.575245334198e+00 -3.442046641067e+00)	(1.639384668848e-01 -5.535780360294e-02 -1.889290385301e-01)	(-8.574258798463e-02 -3.772601003099e-01 9.720627593860e-03)
40.49337            	(-5.149957946607e-02 -3.979078635914e-02 -1.845068907532e-01)	(-5.444306648710e-01 -1.359569400182e+00 -3.445840921818e+00)	(1.707545181990e-01 -5.484843441767e-02 -1.844864536474e-01)	(-8.556823887434e-02 -3.872629380522e-01 9.085100910503e-03)
40.50337            	(-4.976113752321e-02 -4.033525979800e-02 -1.863241401762e-01)	(-4.821786160786e-01 -1.138687769577e+00 -3.449501261499e+00)	(1.769338703745e-01 -5.404625335516e-02 -1.789634309486e-01)	(-8.491922341216e-02 -3.954289030890e-01 8.432357133261e-03)
40.51337            	(-4.796430575749e-02 -4.087032758211e-02 -1.880810610199e-01)	(-4.201677845213e-01 -9.136362259486e-01 -3.453031747944e+00)	(1.824324827687e-01 -5.296730346742e-02 -1.724207378038e-01)	(-8.381920297823e-02 -4.017533089468e-01 7.770480325872e-03)
40.52337            	(-4.611609897069e-02 -4.139330801343e-02 -1.897678009815e-01)	(-3.587113731147e-01 -6.854509161370e-01 -3.456435770677e+00)	(1.872088745906e-01 -5.162878279539e-02 -1.649272545135e-01)	(-8.229377753309e-02 -4.062423497909e-01 7.107077131586e-03)
40.53337            	(-4.422393030615e-02 -4.190170179389e-02 -1.913752352883e-01)	(-2.981066857528e-01 -4.551622741176e-01 -3.459715922029e+00)	(1.912248583184e-01 -5.004997329625e-02 -1.565596068435e-01)	(-8.037191528124e-02 -4.089129319536e-01 6.449493509682e-03)
40.54337            	(-4.229557447577e-02 -4.239320529436e-02 -1.928950432863e-01)	(-2.386333249763e-01 -2.237891216454e-01 -3.462873948991e+00)	(1.944463077576e-01 -4.825072679927e-02 -1.474019927538e-01)	(-7.808438139721e-02 -4.097922160427e-01 5.804401230359e-03)
40.55337            	(-4.033912717017e-02 -4.286571612947e-02 -1.943197721518e-01)	(-1.805521636211e-01 7.666681722133e-03 -3.465910710777e+00)	(1.968431533624e-01 -4.625144022185e-02 -1.375437803395e-01)	(-7.546272205783e-02 -4.089159968963e-01 5.177878478344e-03)
40.56337            	(-3.836296111184e-02 -4.331733912611e-02 -1.956428800884e-01)	(-1.241048229625e-01 2.382249385517e-01 -3.468826281609e+00)	(1.983900583021e-01 -4.407315910675e-02 -1.270778069940e-01)	(-7.253863760210e-02 -4.063279505855e-01 4.575575721016e-03)
40.57337            	(-3.637567622142e-02 -4.374639162104e-02 -1.968587636672e-01)	(-6.951334309994e-02 4.669314021610e-01 -3.471620100519e+00)	(1.990669197819e-01 -4.173733987956e-02 -1.160989087690e-01)	(-6.934400348308e-02 -4.020789122810e-01 4.002520646539e-03)
40.58337            	(-3.438604300989e-02 -4.415140522121e-02 -1.979627821971e-01)	(-1.697962642423e-02 6.928619029864e-01 -3.474290999601e+00)	(1.988597225250e-01 -3.926538015437e-02 -1.047047971949e-01)	(-6.591164797917e-02 -3.962270790103e-01 3.462729448116e-03)
40.59337            	(-3.240294372396e-02 -4.453112421339e-02 -1.989512728814e-01)	(3.331490686805e-02 9.151260561906e-01 -3.476837257810e+00)	(1.977601346614e-01 -3.667841828180e-02 -9.299333968252e-02)	(-6.227389735317e-02 -3.888363005285e-01 2.959559919138e-03)
40.60337            	(-3.043531515431e-02 -4.488450492247e-02 -1.998215477515e-01)	(8.120914943385e-02 1.132870219718e+00 -3.479256847739e+00)	(1.957655792690e-01 -3.399772353341e-02 -8.106163432139e-02)	(-5.846236763081e-02 -3.799750658749e-01 2.495978930686e-03)
40.61337            	(-2.849209035569e-02 -4.521070785672e-02 -2.005718768396e-01)	(1.265615645495e-01 1.345279905732e+00 -3.481547616448e+00)	(1.928793804548e-01 -3.124286331724e-02 -6.900418331237e-02)	(-5.450625984507e-02 -3.697154885712e-01 2.074090255637e-03)
40.62337            	(-2.658214118131e-02 -4.550908898130e-02 -2.012014539561e-01)	(1.692491758434e-01 1.551581587527e+00 -3.483707532185e+00)	(1.891104544210e-01 -2.843336159710e-02 -5.691123997469e-02)	(-5.043323244140e-02 -3.581321549862e-01 1.695909155351e-03)
40.63337            	(-2.471422199180e-02 -4.577920557231e-02 -2.017103554433e-01)	(2.091673614369e-01 1.751044066728e+00 -3.485735234070e+00)	(1.844733834802e-01 -2.558995660684e-02 -4.486905747546e-02)	(-4.627139450436e-02 -3.453019118827e-01 1.363654277369e-03)
40.64337            	(-2.289691866371e-02 -4.602080480466e-02 -2.020994917496e-01)	(2.462293859357e-01 1.942979422076e+00 -3.487630197908e+00)	(1.789872821375e-01 -2.272988986278e-02 -3.295820378597e-02)	(-4.204646040706e-02 -3.313025633420e-01 1.078205932524e-03)
40.65337            	(-2.113860071228e-02 -4.623381410075e-02 -2.023705432327e-01)	(2.803664126342e-01 2.126743495564e+00 -3.489392809229e+00)	(1.726763081489e-01 -1.987196935452e-02 -2.125209282312e-02)	(-3.778635366633e-02 -3.162126599476e-01 8.403616982512e-04)
40.66337            	(-1.944736879698e-02 -4.641833430581e-02 -2.025258975687e-01)	(3.115268269721e-01 2.301736359056e+00 -3.491024462488e+00)	(1.655700749110e-01 -1.703207165856e-02 -9.818774389844e-03)	(-3.351419254469e-02 -3.001114930183e-01 6.498526199140e-04)
40.67337            	(-1.783100564264e-02 -4.657459462048e-02 -2.025685918674e-01)	(3.396721313253e-01 2.467402602087e+00 -3.492527137885e+00)	(1.577025559573e-01 -1.421999127520e-02 1.279914662020e-03)	(-2.924340387409e-02 -2.830777456003e-01 5.051424333978e-04)
40.68337            	(-1.629693428027e-02 -4.670292451961e-02 -2.025022412725e-01)	(3.647740584268e-01 2.623231146117e+00 -3.493903306339e+00)	(1.491117165163e-01 -1.144598855042e-02 1.199020432108e-02)	(-2.498696184798e-02 -2.651894463210e-01 4.049035580701e-04)
40.69337            	(-1.485217787511e-02 -4.680375177226e-02 -2.023309624925e-01)	(3.868147579719e-01 2.768754904505e+00 -3.495156060231e+00)	(1.398395645169e-01 -8.719461979423e-03 2.226555168057e-02)	(-2.075887998641e-02 -2.465241292832e-01 3.470626009566e-04)
40.70337            	(-1.350332069573e-02 -4.687759452959e-02 -2.020593030280e-01)	(4.057869495116e-01 2.903550322488e+00 -3.496289159059e+00)	(1.299318713586e-01 -6.049089485996e-03 3.206634121910e-02)	(-1.657263223157e-02 -2.271582475884e-01 3.295518109157e-04)
40.71337            	(-1.225647381046e-02 -4.692504582396e-02 -2.016921685702e-01)	(4.216930476036e-01 3.027236681165e+00 -3.497307069082e+00)	(1.194375056961e-01 -3.441169389349e-03 4.136055034181e-02)	(-1.243921061945e-02 -2.071667182851e-01 3.498202233783e-04)
40.72337            	(-1.111724590814e-02 -4.694675322764e-02 -2.012347492079e-01)	(4.345440743409e-01 3.139475320955e+00 -3.498214726542e+00)	(1.084080747680e-01 -9.003113465828e-04 5.012332209900e-02)	(-8.368357782766e-03 -1.866230505746e-01 4.045388284182e-04)
40.73337            	(-1.009072100272e-02 -4.694340341367e-02 -2.006924428120e-01)	(4.443587162784e-01 3.239968605996e+00 -3.499017381347e+00)	(9.689690631439e-02 1.570274142231e-03 5.833795708561e-02)	(-4.367908148329e-03 -1.655983449807e-01 4.902907369630e-04)
40.74337            	(-9.181439948481e-03 -4.691570562673e-02 -2.000707803624e-01)	(4.511618880068e-01 3.328458849500e+00 -3.499720618292e+00)	(8.495930453421e-02 3.969283244966e-03 6.599453283654e-02)	(-4.427532582375e-04 -1.441620530518e-01 6.037287913082e-04)
40.75337            	(-8.393381718490e-03 -4.686437865933e-02 -1.993753622667e-01)	(4.549830741854e-01 3.404727462736e+00 -3.500330495304e+00)	(7.265234146413e-02 6.296110235690e-03 7.308908629738e-02)	(3.404925715504e-03 -1.223819497281e-01 7.420039481811e-04)
40.76337            	(-7.729949877072e-03 -4.679013837150e-02 -1.986117913397e-01)	(4.558552503915e-01 3.468593746132e+00 -3.500853506410e+00)	(6.003402681936e-02 8.551947330597e-03 7.962509911281e-02)	(7.173785154176e-03 -1.003230373075e-01 9.017248502429e-04)
40.77337            	(-7.193965788073e-03 -4.669368457630e-02 -1.977856051637e-01)	(4.538138349219e-01 3.519913572014e+00 -3.501296534223e+00)	(4.716279098046e-02 1.073881170788e-02 8.561213608123e-02)	(1.086504276811e-02 -7.804827083710e-02 1.080046253361e-03)
40.78337            	(-6.787664701934e-03 -4.657570016750e-02 -1.969022195855e-01)	(4.488960954051e-01 3.558578335003e+00 -3.501667014351e+00)	(3.409742624732e-02 1.285807005286e-02 9.106497955749e-02)	(1.447921438110e-02 -5.561886252105e-02 1.274298990449e-03)
40.79337            	(-6.512690442873e-03 -4.643685195346e-02 -1.959668753958e-01)	(4.411410151102e-01 3.584513855265e+00 -3.501973050058e+00)	(2.089742556491e-02 1.491157275603e-02 9.600385838700e-02)	(1.801775309831e-02 -3.309391128041e-02 1.482144645645e-03)
40.80337            	(-6.370092413584e-03 -4.627778117938e-02 -1.949845932166e-01)	(4.305883615047e-01 3.597679476000e+00 -3.502223496164e+00)	(7.622180292985e-03 1.690258205876e-02 1.004525774465e-01)	(2.148421069251e-02 -1.053128061104e-02 1.701534596290e-03)
40.81337            	(-6.360329306985e-03 -4.609909676250e-02 -1.939601379764e-01)	(4.172784046786e-01 3.598067427871e+00 -3.502427884016e+00)	(-5.669558973262e-03 1.883430131738e-02 1.044384706033e-01)	(2.488085834552e-02 1.201221062615e-02 1.930098525925e-03)
40.82337            	(-6.483272185780e-03 -4.590138036221e-02 -1.928979830042e-01)	(4.012520219246e-01 3.585702109224e+00 -3.502596457460e+00)	(-1.891901678566e-02 2.070897874043e-02 1.079925238332e-01)	(2.821069128129e-02 3.448118958413e-02 2.166092126556e-03)
40.83337            	(-6.738206178553e-03 -4.568518782018e-02 -1.918022830441e-01)	(3.825509522396e-01 3.560639431579e+00 -3.502740017595e+00)	(-3.206778176898e-02 2.252952966670e-02 1.111474681804e-01)	(3.147490399800e-02 5.682106854902e-02 2.406779525688e-03)
40.84337            	(-7.123838003888e-03 -4.545105162726e-02 -1.906768540173e-01)	(3.612181353667e-01 3.522966329145e+00 -3.502869835782e+00)	(-4.505858329815e-02 2.429770891711e-02 1.139383371800e-01)	(3.467514490584e-02 7.897811529548e-02 2.650302141133e-03)
40.85337            	(-7.638306730835e-03 -4.519948295129e-02 -1.895251616632e-01)	(3.372975751326e-01 3.472800352098e+00 -3.502997695788e+00)	(-5.783516209108e-02 2.601602627694e-02 1.164001336405e-01)	(3.781292325198e-02 1.008991920642e-01 2.894395719453e-03)
40.86337            	(-8.279191778463e-03 -4.493097101915e-02 -1.883503317502e-01)	(3.108346189190e-01 3.410289569509e+00 -3.503135703532e+00)	(-7.034184743451e-02 2.768636014937e-02 1.185658489685e-01)	(4.088881280480e-02 1.225308483455e-01 3.136802720752e-03)
40.87337            	(-9.043517392170e-03 -4.464599859912e-02 -1.871551470674e-01)	(2.818764941048e-01 3.335613193748e+00 -3.503296563308e+00)	(-8.252327530705e-02 2.930812385855e-02 1.204710875951e-01)	(4.390250134446e-02 1.438176590764e-01 3.376469893079e-03)
40.88337            	(-9.927753468823e-03 -4.434504617209e-02 -1.859420631943e-01)	(2.504730092228e-01 3.248983254856e+00 -3.503493499869e+00)	(-9.432394002348e-02 3.088236154630e-02 1.221456870277e-01)	(4.685238277058e-02 1.647001935866e-01 3.611125673802e-03)
40.89337            	(-1.092783375162e-02 -4.402859259320e-02 -1.847132403610e-01)	(2.166773470248e-01 3.150644724139e+00 -3.503739960323e+00)	(-1.056921165356e-01 3.240835423283e-02 1.236188796145e-01)	(4.973531207539e-02 1.851224286741e-01 3.838972549796e-03)
40.90337            	(-1.203918826595e-02 -4.369712863648e-02 -1.834705530137e-01)	(1.805463354628e-01 3.040874291222e+00 -3.504049827326e+00)	(-1.165787863301e-01 3.388443711041e-02 1.249185898519e-01)	(5.254837551889e-02 2.050291379638e-01 4.058935959246e-03)
40.91337            	(-1.325675697922e-02 -4.335115962803e-02 -1.822156440565e-01)	(1.421409103591e-01 2.919981469674e+00 -3.504437263255e+00)	(-1.269349563239e-01 3.530936457885e-02 1.260632015924e-01)	(5.528694727908e-02 2.243603487533e-01 4.269139766513e-03)
40.92337            	(-1.457500551331e-02 -4.299121536110e-02 -1.809499727916e-01)	(1.015273009314e-01 2.788309881821e+00 -3.504916525560e+00)	(-1.367147504937e-01 3.667948880865e-02 1.270710513865e-01)	(5.794416035468e-02 2.430561053612e-01 4.468265996074e-03)
