# Residuals         
# Time              	p                   	k                   	omega               
0.29337             	1.459879773457e-02	4.424001771176e-04	3.301587909595e-04
0.30337             	1.648338792508e-02	4.290686605386e-04	3.236420476013e-04
0.31337             	1.853877644441e-02	4.166503243052e-04	3.173824199896e-04
0.32337             	2.069652291005e-02	4.050103213182e-04	3.113594547908e-04
0.33337             	2.297479210656e-02	3.940149115671e-04	3.055516476981e-04
0.34337             	2.525593916196e-02	3.835426769409e-04	2.999401815380e-04
0.35337             	2.741218673062e-02	3.740583991352e-04	2.945279965214e-04
0.36337             	2.947241927935e-02	3.649218587192e-04	2.892797460582e-04
0.37337             	3.134984480798e-02	3.560234842673e-04	2.841740733833e-04
0.38337             	3.296774231145e-02	3.473284210056e-04	2.792083238652e-04
0.39337             	3.422231756711e-02	3.388258897970e-04	2.743955662271e-04
0.40337             	3.504893616527e-02	3.304874803203e-04	2.697352929188e-04
0.41337             	3.556541194001e-02	3.222668786258e-04	2.652151074148e-04
0.42337             	3.568097141536e-02	3.141229030944e-04	2.608187617417e-04
0.43337             	3.541136511225e-02	3.060673711884e-04	2.565492754725e-04
0.44337             	3.482979246358e-02	2.981271292001e-04	2.524151205593e-04
0.45337             	3.404514651906e-02	2.903425281593e-04	2.484231980779e-04
0.46337             	3.311993105412e-02	2.827508178785e-04	2.445790529917e-04
0.47337             	3.217537262369e-02	2.753896623501e-04	2.408879728267e-04
0.48337             	3.178852262856e-02	2.682778752772e-04	2.373570776247e-04
0.49337             	3.161062794618e-02	2.614388308469e-04	2.339965398612e-04
0.50337             	3.114393749634e-02	2.548959040082e-04	2.308139703846e-04
0.51337             	3.050375102751e-02	2.486435773416e-04	2.278070563888e-04
0.52337             	2.957739227342e-02	2.426624041120e-04	2.249717335179e-04
0.53337             	2.855357317559e-02	2.369438520220e-04	2.223034863584e-04
0.54337             	2.748875087660e-02	2.314778720167e-04	2.197929996722e-04
0.55337             	3.345501947926e-02	2.262650363021e-04	2.174239766864e-04
0.56337             	2.772745839850e-02	2.213080612453e-04	2.151646356894e-04
0.57337             	2.632444660082e-02	2.165863184028e-04	2.129698264742e-04
0.58337             	2.559787825083e-02	2.120681695004e-04	2.107880714222e-04
0.59337             	2.492264083117e-02	2.077112429477e-04	2.085642758428e-04
0.60337             	2.430652156313e-02	2.034695918424e-04	2.062099054249e-04
0.61337             	2.381512629646e-02	1.992756652875e-04	2.035925847175e-04
0.62337             	2.338173316693e-02	1.950739201838e-04	2.006974205151e-04
0.63337             	2.287822292322e-02	1.908730326268e-04	1.976103467913e-04
0.64337             	2.241482062868e-02	1.866710870967e-04	1.943862299009e-04
0.65337             	2.192854544970e-02	1.824952868745e-04	1.910447902610e-04
0.66337             	2.141846616969e-02	1.783565200544e-04	1.876432809971e-04
0.67337             	2.092823602397e-02	1.742883053494e-04	1.842600740169e-04
0.68337             	2.040429904397e-02	1.702866849875e-04	1.809546965917e-04
0.69337             	1.993788022696e-02	1.663676157410e-04	1.778056760480e-04
0.70337             	1.943406087588e-02	1.625077989513e-04	1.747504472229e-04
0.71337             	1.901172138491e-02	1.587149256320e-04	1.717780072922e-04
0.72337             	1.876892728806e-02	1.550074458337e-04	1.688823198357e-04
0.73337             	1.860671438633e-02	1.513774514241e-04	1.660282883596e-04
0.74337             	1.856565779912e-02	1.478135531298e-04	1.631794036157e-04
0.75337             	1.858507818330e-02	1.442925795422e-04	1.603257052389e-04
0.76337             	1.869584211517e-02	1.408130018749e-04	1.574994177764e-04
0.77337             	1.880069999595e-02	1.374033735930e-04	1.547570571812e-04
0.78337             	1.896549140977e-02	1.340813684322e-04	1.521327142234e-04
0.79337             	1.943677685865e-02	1.308554502710e-04	1.496240366240e-04
0.80337             	1.999193032523e-02	1.277283604149e-04	1.472104927481e-04
0.81337             	2.078015265303e-02	1.246905944517e-04	1.448626022392e-04
0.82337             	2.182309086948e-02	1.217369830509e-04	1.425639825196e-04
0.83337             	2.307389979288e-02	1.188734440155e-04	1.403191843014e-04
0.84337             	2.463435532600e-02	1.161013161404e-04	1.381344219490e-04
0.85337             	2.648770794588e-02	1.134278126567e-04	1.360230559966e-04
0.86337             	2.884489436739e-02	1.108638539840e-04	1.340100640256e-04
0.87337             	3.179987537146e-02	1.084235670292e-04	1.321298506223e-04
0.88337             	3.554336372578e-02	1.061093697029e-04	1.303927011324e-04
0.89337             	4.023085265401e-02	1.039125543668e-04	1.287677637598e-04
0.90337             	4.623839551054e-02	1.018245168058e-04	1.272340030670e-04
0.91337             	5.404602752139e-02	9.984420404095e-05	1.257916449917e-04
0.92337             	6.387650902321e-02	9.796577868964e-05	1.244378819909e-04
0.93337             	6.602501309398e-02	9.617662836874e-05	1.231715749168e-04
0.94337             	5.862624649471e-02	9.446201449312e-05	1.219933319874e-04
0.95337             	5.369676570682e-02	9.280013779018e-05	1.208875481594e-04
0.96337             	5.015409344180e-02	9.117058537003e-05	1.198444033595e-04
0.97337             	4.780443741530e-02	8.956424901120e-05	1.188560646113e-04
0.98337             	4.610649944902e-02	8.797261821181e-05	1.179256777740e-04
0.99337             	4.507821739774e-02	8.639235797977e-05	1.170622903900e-04
1.00337             	4.492136095625e-02	8.481753247826e-05	1.162626247944e-04
1.01337             	4.626744484374e-02	8.324283906537e-05	1.155207226579e-04
1.02337             	4.777963043007e-02	8.167115112788e-05	1.148469716866e-04
1.03337             	4.962348317811e-02	8.010692531719e-05	1.142427656485e-04
1.04337             	5.103424890697e-02	7.855702126505e-05	1.136897875151e-04
1.05337             	5.239172794589e-02	7.702500543349e-05	1.131655190236e-04
1.06337             	5.406487022895e-02	7.550920244592e-05	1.126548450052e-04
1.07337             	5.576168202435e-02	7.401162690699e-05	1.121523288114e-04
1.08337             	5.772074905185e-02	7.253812332939e-05	1.116547929252e-04
1.09337             	6.038578591582e-02	7.109784362284e-05	1.111697478844e-04
1.10337             	6.466826290865e-02	6.969834954191e-05	1.107108320517e-04
1.11337             	7.114228654057e-02	6.834708414087e-05	1.102905013792e-04
1.12337             	6.673799784160e-02	6.705468607985e-05	1.099335302229e-04
1.13337             	5.882663153852e-02	6.582037445350e-05	1.096285509209e-04
1.14337             	5.184058061277e-02	6.464045704404e-05	1.093478329739e-04
1.15337             	4.611152552912e-02	6.351013742745e-05	1.090700812428e-04
1.16337             	4.119386568149e-02	6.242533432165e-05	1.087718002569e-04
1.17337             	3.714131256329e-02	6.138054713863e-05	1.084316242234e-04
1.18337             	3.374461601612e-02	6.036675466335e-05	1.080355257709e-04
1.19337             	3.056667048587e-02	5.937748952666e-05	1.075750458427e-04
1.20337             	2.757816073362e-02	5.840871969097e-05	1.070494871467e-04
1.21337             	2.518657653829e-02	5.745466347227e-05	1.064561211017e-04
1.22337             	2.292474778675e-02	5.651036184329e-05	1.057881789711e-04
1.23337             	2.102418202093e-02	5.557661816692e-05	1.050505551095e-04
1.24337             	1.928027488966e-02	5.465459275609e-05	1.042521205839e-04
1.25337             	1.779293777613e-02	5.374645322524e-05	1.034044852069e-04
1.26337             	1.666271443815e-02	5.285002605522e-05	1.025114145772e-04
1.27337             	1.596331693842e-02	5.196376087867e-05	1.015818433298e-04
1.28337             	1.587914465900e-02	5.108887201162e-05	1.006236643833e-04
1.29337             	1.621085165321e-02	5.022867103877e-05	9.963547844102e-05
1.30337             	1.669771606733e-02	4.939066049109e-05	9.861617060535e-05
1.31337             	1.739596481561e-02	4.858310816164e-05	9.757185316359e-05
1.32337             	1.818957694890e-02	4.781225127966e-05	9.650713340862e-05
1.33337             	1.909220720624e-02	4.708047093491e-05	9.543127930988e-05
1.34337             	2.025208338626e-02	4.638965238763e-05	9.435998968217e-05
1.35337             	2.167688330656e-02	4.574397735272e-05	9.332303191555e-05
1.36337             	2.334946341502e-02	4.514772338757e-05	9.234659570562e-05
1.37337             	2.528350345678e-02	4.460230315301e-05	9.144637691318e-05
1.38337             	2.751318158201e-02	4.410335259086e-05	9.062263830127e-05
1.39337             	2.999298869235e-02	4.364357906002e-05	8.986568757270e-05
1.40337             	3.281071811172e-02	4.321514795569e-05	8.916030900984e-05
1.41337             	3.589663534598e-02	4.280844910759e-05	8.849307594048e-05
1.42337             	3.930767221781e-02	4.241177837116e-05	8.784399894422e-05
1.43337             	4.295640876347e-02	4.201452305753e-05	8.720144063752e-05
1.44337             	4.688875804619e-02	4.160920538834e-05	8.656302288299e-05
1.45337             	5.083312920547e-02	4.119331566226e-05	8.592438563323e-05
1.46337             	5.481299915079e-02	4.076289293355e-05	8.527459137336e-05
1.47337             	5.835222241320e-02	4.031486888012e-05	8.460309918284e-05
1.48337             	6.115947184876e-02	3.984871175717e-05	8.390784706534e-05
1.49337             	6.356614392144e-02	3.936580717999e-05	8.318915943991e-05
1.50337             	6.516501459495e-02	3.886902484736e-05	8.245157848648e-05
1.51337             	6.682848542693e-02	3.835926479797e-05	8.169429603296e-05
1.52337             	6.784354562952e-02	3.783968453671e-05	8.091696243956e-05
1.53337             	6.841949109795e-02	3.731396728961e-05	8.012098427946e-05
1.54337             	6.441687444379e-02	3.678608876652e-05	7.930700318429e-05
1.55337             	5.843621093217e-02	3.625997630801e-05	7.848127428144e-05
1.56337             	5.131416333276e-02	3.573850773699e-05	7.765783764893e-05
1.57337             	4.569438817664e-02	3.522571704272e-05	7.685325618981e-05
1.58337             	4.101555315360e-02	3.472362654507e-05	7.608061756603e-05
1.59337             	3.679139791307e-02	3.423382092101e-05	7.534726214045e-05
1.60337             	3.303456090362e-02	3.375740098106e-05	7.465541643664e-05
1.61337             	2.977707851807e-02	3.329564486227e-05	7.400295345941e-05
1.62337             	2.692459337346e-02	3.284888130478e-05	7.338358185196e-05
1.63337             	2.441094828799e-02	3.241800978404e-05	7.279574100072e-05
1.64337             	2.230360243280e-02	3.200316000998e-05	7.222997038009e-05
1.65337             	2.061127798736e-02	3.160449987791e-05	7.167552167929e-05
1.66337             	1.921900592051e-02	3.121981546695e-05	7.112538460579e-05
1.67337             	1.802410396269e-02	3.084496538990e-05	7.057270753853e-05
1.68337             	1.714340397051e-02	3.047717387674e-05	7.001740100798e-05
1.69337             	1.636861285751e-02	3.011426577092e-05	6.945464924863e-05
1.70337             	1.569062055569e-02	2.975426066059e-05	6.887533944476e-05
1.71337             	1.511194517413e-02	2.939477028829e-05	6.827127317508e-05
1.72337             	1.456256674799e-02	2.903434233481e-05	6.764160296696e-05
1.73337             	1.410551355958e-02	2.867139064671e-05	6.698641851212e-05
1.74337             	1.376729717601e-02	2.830568448245e-05	6.630728837448e-05
1.75337             	1.367101799407e-02	2.793852688413e-05	6.561001076056e-05
1.76337             	1.381667178628e-02	2.757145313592e-05	6.490418401143e-05
1.77337             	1.421983749857e-02	2.720642875226e-05	6.420133543899e-05
1.78337             	1.473796540516e-02	2.684609559523e-05	6.351402559926e-05
1.79337             	1.541944248383e-02	2.649286949107e-05	6.285298459288e-05
1.80337             	1.619422960547e-02	2.615038474311e-05	6.222834308020e-05
1.81337             	1.713856488782e-02	2.582206934889e-05	6.164528759410e-05
1.82337             	1.832607370981e-02	2.550941029032e-05	6.110381856407e-05
1.83337             	1.969279996908e-02	2.521359604968e-05	6.060380630680e-05
1.84337             	2.113039096219e-02	2.493421587194e-05	6.014511453082e-05
1.85337             	2.275721691737e-02	2.467000430017e-05	5.972493382481e-05
1.86337             	2.456815460911e-02	2.441918694755e-05	5.934281157418e-05
1.87337             	2.679712064100e-02	2.417971528174e-05	5.899389259998e-05
1.88337             	2.948348084675e-02	2.394980632968e-05	5.867566237045e-05
1.89337             	3.287365998259e-02	2.372768630406e-05	5.838535956547e-05
1.90337             	3.702951405436e-02	2.351137752086e-05	5.812222395167e-05
1.91337             	4.203461524907e-02	2.329955359714e-05	5.788377680202e-05
1.92337             	4.813014845016e-02	2.309053995175e-05	5.766547697375e-05
1.93337             	5.543515948787e-02	2.288307685866e-05	5.746315989341e-05
1.94337             	6.434674740841e-02	2.267677707495e-05	5.727356729143e-05
1.95337             	7.458327616729e-02	2.247157747296e-05	5.709506431230e-05
1.96337             	6.648706264005e-02	2.226809098182e-05	5.692640069832e-05
1.97337             	6.131096372628e-02	2.206772602423e-05	5.676641014605e-05
1.98337             	5.778886917936e-02	2.187100201338e-05	5.661361746527e-05
1.99337             	5.555106606472e-02	2.167789279086e-05	5.646436537687e-05
2.00337             	5.447817037052e-02	2.148830359235e-05	5.631444539183e-05
2.01337             	5.441014912945e-02	2.129997354416e-05	5.615768982395e-05
2.02337             	5.638204509292e-02	2.111148104658e-05	5.599072623920e-05
2.03337             	6.414508310539e-02	2.092171695406e-05	5.581187447633e-05
2.04337             	6.222293704019e-02	2.073061588178e-05	5.561980669690e-05
2.05337             	6.393480302682e-02	2.053826630498e-05	5.541705720543e-05
2.06337             	6.296059295006e-02	2.034523005371e-05	5.520776438952e-05
2.07337             	6.432859113684e-02	2.015099774391e-05	5.499541325681e-05
2.08337             	6.696501553187e-02	1.995489829831e-05	5.478249863278e-05
2.09337             	7.067323881545e-02	1.975640110613e-05	5.457060396833e-05
2.10337             	7.150462452840e-02	1.955630035449e-05	5.435836404940e-05
2.11337             	6.363885201395e-02	1.935789953766e-05	5.414929686662e-05
2.12337             	5.718370809057e-02	1.916435724121e-05	5.394462750491e-05
2.13337             	5.180765740058e-02	1.897899163416e-05	5.375187326828e-05
2.14337             	4.733775410499e-02	1.880433099463e-05	5.356881519573e-05
2.15337             	4.360389392539e-02	1.864391483457e-05	5.339333589444e-05
2.16337             	4.001588799693e-02	1.850020505068e-05	5.322516328164e-05
2.17337             	3.700175002421e-02	1.837514950909e-05	5.306531664931e-05
2.18337             	3.414167908618e-02	1.827165568167e-05	5.291703489684e-05
2.19337             	3.137356506683e-02	1.819084657503e-05	5.278532675276e-05
2.20337             	2.941840203654e-02	1.813286447769e-05	5.267384040837e-05
2.21337             	2.696809818002e-02	1.809626959214e-05	5.258238434071e-05
2.22337             	2.443554224959e-02	1.807815032884e-05	5.250737444224e-05
2.23337             	2.247919215008e-02	1.807425081992e-05	5.244085304162e-05
2.24337             	2.051860218218e-02	1.808022980576e-05	5.237495510468e-05
2.25337             	1.895577213434e-02	1.809208530475e-05	5.230397195525e-05
2.26337             	1.733717904856e-02	1.810714860072e-05	5.222376760329e-05
2.27337             	1.631006509578e-02	1.812293980995e-05	5.213068333560e-05
2.28337             	1.623969929158e-02	1.813724486712e-05	5.202450743628e-05
2.29337             	1.646538260179e-02	1.814829354230e-05	5.190618177989e-05
2.30337             	1.691290240276e-02	1.815511578978e-05	5.177672962354e-05
2.31337             	1.764749931457e-02	1.815550260060e-05	5.163794343097e-05
2.32337             	1.849781271222e-02	1.814865443383e-05	5.148948805701e-05
2.33337             	1.957825156476e-02	1.813310045912e-05	5.132907596312e-05
2.34337             	2.085611826389e-02	1.810757746502e-05	5.115372697553e-05
2.35337             	2.236328761124e-02	1.807201009650e-05	5.096130218967e-05
2.36337             	2.415832326523e-02	1.802640328447e-05	5.075079827008e-05
2.37337             	2.622907443976e-02	1.797063673306e-05	5.052281611226e-05
2.38337             	2.849053554762e-02	1.790498355841e-05	5.027774992594e-05
2.39337             	3.098725067785e-02	1.782940261493e-05	5.001614592249e-05
2.40337             	3.365264702570e-02	1.774400287322e-05	4.973863301359e-05
2.41337             	3.662693052119e-02	1.764885286449e-05	4.944703299773e-05
2.42337             	3.964756822558e-02	1.754434147014e-05	4.914239166248e-05
2.43337             	4.273484705662e-02	1.743094537168e-05	4.882726194508e-05
2.44337             	4.579914080111e-02	1.730906407949e-05	4.850175174567e-05
2.45337             	4.869151543331e-02	1.717877573734e-05	4.816560241678e-05
2.46337             	5.123465987191e-02	1.704023122577e-05	4.781639875675e-05
2.47337             	5.331119870338e-02	1.689383957340e-05	4.745239391781e-05
2.48337             	5.503831425790e-02	1.674018993486e-05	4.707481973880e-05
2.49337             	5.587641716996e-02	1.657958046662e-05	4.668593946108e-05
2.50337             	5.607367495169e-02	1.641331352497e-05	4.629165881739e-05
2.51337             	5.595566072341e-02	1.624243585729e-05	4.589501609744e-05
2.52337             	5.571541189099e-02	1.606863069710e-05	4.550133705044e-05
2.53337             	5.706367529498e-02	1.589280720964e-05	4.511436453656e-05
2.54337             	5.550356941486e-02	1.571580581678e-05	4.473713415712e-05
2.55337             	5.211369060029e-02	1.553821242263e-05	4.437067064535e-05
2.56337             	4.720694626932e-02	1.536094813230e-05	4.401383116729e-05
2.57337             	4.301444411402e-02	1.518440164386e-05	4.366690925338e-05
2.58337             	3.926323034825e-02	1.500952062364e-05	4.332922298712e-05
2.59337             	3.610078230335e-02	1.483730698815e-05	4.300046284154e-05
2.60337             	3.336028189015e-02	1.466913073590e-05	4.268128587294e-05
2.61337             	3.094232077000e-02	1.450692023118e-05	4.237225150428e-05
2.62337             	2.880922782351e-02	1.435203499210e-05	4.207300014400e-05
2.63337             	2.695478752225e-02	1.420622921528e-05	4.178248213086e-05
2.64337             	2.529297725893e-02	1.407008895567e-05	4.149737856081e-05
2.65337             	2.378331372985e-02	1.394406080872e-05	4.121307316944e-05
2.66337             	2.251873370784e-02	1.382767614862e-05	4.092400709136e-05
2.67337             	2.147379868312e-02	1.371984395214e-05	4.062411428020e-05
2.68337             	2.065759537519e-02	1.361899243861e-05	4.030928500823e-05
2.69337             	1.993570252081e-02	1.352388159717e-05	3.997912226287e-05
2.70337             	1.926142021634e-02	1.343328874664e-05	3.963719969801e-05
2.71337             	1.866351437109e-02	1.334512717855e-05	3.928446277175e-05
2.72337             	1.813425324155e-02	1.325775531482e-05	3.891939643719e-05
2.73337             	1.757597328866e-02	1.317241504487e-05	3.854428003743e-05
2.74337             	1.706923325244e-02	1.308979359215e-05	3.816055870131e-05
2.75337             	1.669765128425e-02	1.301014926795e-05	3.776584935921e-05
2.76337             	1.657503475405e-02	1.293311479799e-05	3.735841742822e-05
2.77337             	1.675053710911e-02	1.285732994468e-05	3.694037542066e-05
2.78337             	1.710948130350e-02	1.278214497714e-05	3.652426965080e-05
2.79337             	1.776410393958e-02	1.270851312716e-05	3.612798901289e-05
2.80337             	1.875757888842e-02	1.263725893269e-05	3.576015589307e-05
2.81337             	1.996121073881e-02	1.257035294414e-05	3.542754775332e-05
2.82337             	2.142376126160e-02	1.250882532560e-05	3.513051594933e-05
2.83337             	2.325851918825e-02	1.245217862540e-05	3.486471018036e-05
2.84337             	2.546111803042e-02	1.239976206221e-05	3.462608169393e-05
2.85337             	2.799061542370e-02	1.235080518915e-05	3.441026584462e-05
2.86337             	3.096544753614e-02	1.230391810623e-05	3.421327725617e-05
2.87337             	3.466185928556e-02	1.225806135936e-05	3.403316519020e-05
2.88337             	3.937958516756e-02	1.221239040241e-05	3.387018253512e-05
2.89337             	4.555962474039e-02	1.216666536639e-05	3.372882851107e-05
2.90337             	5.381785108505e-02	1.212101932248e-05	3.361147719312e-05
2.91337             	6.509344555972e-02	1.207542148861e-05	3.351641928767e-05
2.92337             	6.250034376136e-02	1.202960713209e-05	3.344115867726e-05
2.93337             	5.506352826137e-02	1.198350104652e-05	3.338635668455e-05
2.94337             	5.005096658700e-02	1.193653588698e-05	3.335034786144e-05
2.95337             	4.646197670304e-02	1.188901419296e-05	3.333063014131e-05
2.96337             	4.391690312442e-02	1.184127694186e-05	3.332628840766e-05
2.97337             	4.212765236925e-02	1.179291274708e-05	3.333562012860e-05
2.98337             	4.092613919227e-02	1.174369111643e-05	3.335375528897e-05
2.99337             	4.018983303523e-02	1.169323565137e-05	3.337553431773e-05
3.00337             	3.986077720702e-02	1.164139188319e-05	3.339733099056e-05
3.01337             	3.995910775390e-02	1.158763439318e-05	3.341541520988e-05
3.02337             	4.041301697060e-02	1.153169775429e-05	3.342765112924e-05
3.03337             	4.207692757236e-02	1.147375556428e-05	3.343189988653e-05
3.04337             	4.566557474920e-02	1.141379552708e-05	3.342718629423e-05
3.05337             	4.685121283040e-02	1.135212439425e-05	3.341526210523e-05
3.06337             	4.811690640997e-02	1.128952264533e-05	3.339914590585e-05
3.07337             	4.822009026608e-02	1.122678378385e-05	3.338281777601e-05
3.08337             	4.894660214204e-02	1.116419570257e-05	3.336625350735e-05
3.09337             	5.062362669505e-02	1.110145337470e-05	3.334806074286e-05
3.10337             	5.280599912918e-02	1.103802714953e-05	3.332603415403e-05
3.11337             	5.575851103238e-02	1.097330074093e-05	3.329787310474e-05
3.12337             	5.972771101970e-02	1.090743900494e-05	3.326211877171e-05
3.13337             	6.514959733957e-02	1.084065176320e-05	3.322024019822e-05
3.14337             	6.977004417163e-02	1.077229560768e-05	3.317253007258e-05
3.15337             	6.146737867696e-02	1.070267787839e-05	3.311840153811e-05
3.16337             	5.491479155193e-02	1.063345485377e-05	3.305899517382e-05
3.17337             	4.943903903635e-02	1.056482347165e-05	3.299471465664e-05
3.18337             	4.463493553359e-02	1.049824260108e-05	3.292715658775e-05
3.19337             	4.073226448278e-02	1.043584173747e-05	3.285831413113e-05
3.20337             	3.691374145349e-02	1.037963696137e-05	3.278970900758e-05
3.21337             	3.374951779320e-02	1.033117749189e-05	3.272306565418e-05
3.22337             	3.075245772511e-02	1.029158817155e-05	3.265781179555e-05
3.23337             	2.740376907244e-02	1.025951594074e-05	3.259291379132e-05
3.24337             	2.480600979754e-02	1.023438262043e-05	3.252707843594e-05
3.25337             	2.237288053002e-02	1.021417291171e-05	3.245780083553e-05
3.26337             	2.022914537341e-02	1.019711577774e-05	3.238197186527e-05
3.27337             	1.836574852269e-02	1.018167999122e-05	3.229790827489e-05
3.28337             	1.693537701370e-02	1.016741745380e-05	3.220529545903e-05
3.29337             	1.673947156051e-02	1.015242896272e-05	3.210485523886e-05
3.30337             	1.710048435651e-02	1.013737147502e-05	3.199757085778e-05
3.31337             	1.770533022706e-02	1.012169756338e-05	3.188322111511e-05
3.32337             	1.862130828493e-02	1.010633018313e-05	3.176199517906e-05
3.33337             	1.984133686699e-02	1.009120351120e-05	3.163496665635e-05
3.34337             	2.151265291982e-02	1.007685839754e-05	3.150384973946e-05
3.35337             	2.338246162875e-02	1.006393569509e-05	3.137011270541e-05
3.36337             	2.574590784634e-02	1.005253284885e-05	3.123488657793e-05
3.37337             	2.837690309071e-02	1.004258378439e-05	3.109876069218e-05
3.38337             	3.143661644803e-02	1.003382638238e-05	3.096171321565e-05
3.39337             	3.493937699855e-02	1.002617898401e-05	3.082520709608e-05
3.40337             	3.884938868189e-02	1.001999414470e-05	3.069360449480e-05
3.41337             	4.309855211650e-02	1.001537571671e-05	3.056856958098e-05
3.42337             	4.786810407840e-02	1.001177603005e-05	3.044827892733e-05
3.43337             	5.287765277907e-02	1.000835722576e-05	3.032945034692e-05
3.44337             	5.812957212670e-02	1.000380413390e-05	3.020944696934e-05
3.45337             	6.336160984433e-02	9.997204125001e-06	3.008656301851e-05
3.46337             	6.820261326523e-02	9.987387824918e-06	2.996050672753e-05
3.47337             	7.232814978309e-02	9.973160536691e-06	2.982941889534e-05
3.48337             	7.519960691266e-02	9.953180554560e-06	2.969099780148e-05
3.49337             	7.681853839265e-02	9.926712654938e-06	2.954307084285e-05
3.50337             	7.701920259830e-02	9.893338026314e-06	2.938410690074e-05
3.51337             	7.614555945929e-02	9.852836019016e-06	2.921277253809e-05
3.52337             	7.467340414731e-02	9.805711437261e-06	2.903054218390e-05
3.53337             	7.205523534223e-02	9.752268040956e-06	2.883945819007e-05
3.54337             	6.975118316981e-02	9.693065415660e-06	2.864090688513e-05
3.55337             	6.519398351588e-02	9.628878878741e-06	2.843572146359e-05
3.56337             	5.918296739597e-02	9.560652043401e-06	2.822529904454e-05
3.57337             	5.280697448288e-02	9.489717092982e-06	2.801128905792e-05
3.58337             	4.707950256804e-02	9.417347374937e-06	2.779508765515e-05
3.59337             	4.234469333323e-02	9.345226528225e-06	2.757903793748e-05
3.60337             	3.847553015162e-02	9.274517476425e-06	2.736595459718e-05
3.61337             	3.522477632558e-02	9.206343045973e-06	2.715873804823e-05
3.62337             	3.244879920562e-02	9.141233198464e-06	2.695920840823e-05
3.63337             	3.007659106585e-02	9.079514554792e-06	2.676854013216e-05
3.64337             	2.799904836540e-02	9.021377000250e-06	2.658721940936e-05
3.65337             	2.622269940343e-02	8.966403806071e-06	2.641806590395e-05
3.66337             	2.463639427467e-02	8.914361846898e-06	2.626012340707e-05
3.67337             	2.328097944597e-02	8.864739202905e-06	2.611057664572e-05
3.68337             	2.215832892385e-02	8.817396158103e-06	2.596686770534e-05
3.69337             	2.121594848682e-02	8.772028302688e-06	2.582745351892e-05
3.70337             	2.042107837950e-02	8.728615504698e-06	2.569251442481e-05
3.71337             	1.976166033060e-02	8.687263286959e-06	2.556310137190e-05
3.72337             	1.911396098202e-02	8.648066589065e-06	2.543896564072e-05
3.73337             	1.851959034908e-02	8.610534515490e-06	2.531852546459e-05
3.74337             	1.805318432765e-02	8.574182669749e-06	2.519817086460e-05
3.75337             	1.756288023977e-02	8.538524947723e-06	2.507610256027e-05
3.76337             	1.732776088452e-02	8.503967394517e-06	2.495360913798e-05
3.77337             	1.731717080477e-02	8.471104492419e-06	2.483395276247e-05
3.78337             	1.757551799693e-02	8.440444528235e-06	2.471959414673e-05
3.79337             	1.812896333448e-02	8.411549904627e-06	2.461245439768e-05
3.80337             	1.893966420013e-02	8.383615735094e-06	2.451153550273e-05
3.81337             	2.004459393053e-02	8.356100634876e-06	2.441514118234e-05
3.82337             	2.142823618220e-02	8.329005741462e-06	2.432336255936e-05
3.83337             	2.318558723968e-02	8.302610492344e-06	2.423722704992e-05
3.84337             	2.529621434423e-02	8.277093341640e-06	2.415777120813e-05
3.85337             	2.785287501676e-02	8.252833382676e-06	2.408508588903e-05
3.86337             	3.096996465164e-02	8.230291626906e-06	2.401980809465e-05
3.87337             	3.474148946876e-02	8.209670214058e-06	2.396333102287e-05
3.88337             	3.961383305412e-02	8.191377760657e-06	2.391786706957e-05
3.89337             	4.602728343378e-02	8.175150133194e-06	2.388359317277e-05
3.90337             	5.481350395178e-02	8.160812725284e-06	2.386110505438e-05
3.91337             	6.746780249660e-02	8.147960134305e-06	2.385139272272e-05
3.92337             	6.038421545134e-02	8.136412750764e-06	2.385477721143e-05
3.93337             	5.203951206018e-02	8.126196699270e-06	2.387158027602e-05
3.94337             	4.639010583786e-02	8.117346015341e-06	2.390157098402e-05
3.95337             	4.234092818981e-02	8.110035960672e-06	2.394449677790e-05
3.96337             	3.930489115106e-02	8.104287872023e-06	2.399957625761e-05
3.97337             	3.719140036807e-02	8.099924251408e-06	2.406452812995e-05
3.98337             	3.573155718894e-02	8.096615029778e-06	2.413669991836e-05
3.99337             	3.486513106853e-02	8.093803877666e-06	2.421283772336e-05
4.00337             	3.460599129759e-02	8.091197424832e-06	2.429017692253e-05
4.01337             	3.474726045827e-02	8.088489406524e-06	2.436653224020e-05
4.02337             	3.474701038261e-02	8.085151704541e-06	2.444054224402e-05
4.03337             	3.530407446026e-02	8.080815731782e-06	2.451204277690e-05
4.04337             	3.711820405244e-02	8.075050617607e-06	2.458017063588e-05
4.05337             	3.937758082044e-02	8.067350479445e-06	2.464388679932e-05
4.06337             	4.051807796133e-02	8.057585523006e-06	2.470246775885e-05
4.07337             	4.118336833921e-02	8.045561084005e-06	2.475596890724e-05
4.08337             	4.124793454007e-02	8.031157804103e-06	2.480452444563e-05
4.09337             	4.173057953606e-02	8.014414563772e-06	2.484773642741e-05
4.10337             	4.283696726255e-02	7.994915946201e-06	2.488506263910e-05
4.11337             	4.433262174440e-02	7.972706163007e-06	2.491539302029e-05
4.12337             	4.637995275821e-02	7.948345309334e-06	2.493851151254e-05
4.13337             	4.945273149277e-02	7.922219503454e-06	2.495415996686e-05
4.14337             	5.374531012782e-02	7.894675785573e-06	2.496212672445e-05
4.15337             	5.940700140314e-02	7.866595567638e-06	2.496206484415e-05
4.16337             	6.651902717755e-02	7.839600883728e-06	2.495594437890e-05
