# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.78337             	((-2.492337784246e-01 1.841554941291e-06 -3.329028513105e-02) (-2.587826412216e-03 -5.757773449878e-05 -7.726202879426e-04)) ((-4.837953956391e-03 -4.981032711051e-02 3.621746738574e-02) (-1.498820285764e-04 -1.031832420639e-03 4.900727783257e-04))
0.79337             	((-2.371890460185e-01 1.870999238876e-06 -3.294091657257e-02) (-2.570611918331e-03 -5.414253176497e-05 -8.109046931507e-04)) ((-4.766674902091e-03 -5.278889517992e-02 3.431915143391e-02) (-1.577669271898e-04 -1.113147952667e-03 4.804895722165e-04))
0.80337             	((-2.222512160046e-01 1.877332517198e-06 -3.196561758527e-02) (-2.543911830428e-03 -4.956461095788e-05 -8.451524087263e-04)) ((-4.598419679546e-03 -5.475745076591e-02 3.196877281582e-02) (-1.647212468113e-04 -1.190613451770e-03 4.672179710297e-04))
0.81337             	((-2.050862780653e-01 1.860832277666e-06 -3.043526528322e-02) (-2.509786047034e-03 -4.625998568195e-05 -8.756821730406e-04)) ((-4.346949070976e-03 -5.585772523649e-02 2.928825013394e-02) (-1.704638683697e-04 -1.264772614402e-03 4.551280336053e-04))
0.82337             	((-1.866924988548e-01 1.824799217100e-06 -2.848975686206e-02) (-2.466324481694e-03 -4.430685874513e-05 -9.025531790518e-04)) ((-4.033139600271e-03 -5.622346336318e-02 2.642543828449e-02) (-1.754204162408e-04 -1.335341754695e-03 4.443916439792e-04))
0.83337             	((-1.670040708782e-01 1.762749734899e-06 -2.612341013534e-02) (-2.404784730224e-03 -4.274041740603e-05 -9.235223441827e-04)) ((-3.663884533601e-03 -5.582698472091e-02 2.341904130736e-02) (-1.790939287478e-04 -1.396917028889e-03 4.317832769582e-04))
0.84337             	((-1.462561524568e-01 1.669905237502e-06 -2.338100661251e-02) (-2.322456592820e-03 -4.059371682309e-05 -9.383784039809e-04)) ((-3.241442803791e-03 -5.460144718100e-02 2.027242791649e-02) (-1.809479519897e-04 -1.449160000402e-03 4.155416909941e-04))
0.85337             	((-1.249351597174e-01 1.544346642135e-06 -2.035443898352e-02) (-2.219206628701e-03 -3.656924744898e-05 -9.467189602026e-04)) ((-2.779894925922e-03 -5.251776085034e-02 1.705895744313e-02) (-1.818363487792e-04 -1.493232833988e-03 3.932983387960e-04))
0.86337             	((-1.035180151734e-01 1.385141739565e-06 -1.714188169252e-02) (-2.099681695536e-03 -3.327124315775e-05 -9.477619158398e-04)) ((-2.286990221057e-03 -4.976677204449e-02 1.380687115247e-02) (-1.824403539471e-04 -1.528968775398e-03 3.699636849265e-04))
0.87337             	((-8.307525570944e-02 1.202057966777e-06 -1.394696266516e-02) (-1.973805853576e-03 -3.339979175933e-05 -9.437726133695e-04)) ((-1.798070060951e-03 -4.638998073713e-02 1.070622814601e-02) (-1.839814402703e-04 -1.554869811297e-03 3.514130564592e-04))
0.88337             	((-6.389909996152e-02 9.980669562001e-07 -1.084955873049e-02) (-1.851086771418e-03 -3.571088089505e-05 -9.379225154500e-04)) ((-1.330206898009e-03 -4.243771825463e-02 7.830425896023e-03) (-1.870304852084e-04 -1.564689366968e-03 3.371759080774e-04))
0.89337             	((-4.699607145212e-02 7.904568597557e-07 -8.051408082783e-03) (-1.737050219546e-03 -3.839638066530e-05 -9.261725712224e-04)) ((-9.163779391803e-04 -3.830956951597e-02 5.345136975835e-03) (-1.912619068615e-04 -1.551633811524e-03 3.247963216292e-04))
0.90337             	((-3.179282892402e-02 5.742432615042e-07 -5.483389508115e-03) (-1.639718887073e-03 -3.638312580742e-05 -9.042997095609e-04)) ((-5.438801605279e-04 -3.418467966492e-02 3.149850428156e-03) (-1.929687042028e-04 -1.513925353763e-03 3.073148345463e-04))
0.91337             	((-1.896228750163e-02 3.667739607433e-07 -3.285217542892e-03) (-1.550295043212e-03 -2.568565081276e-05 -8.691587768239e-04)) ((-2.399993664884e-04 -3.001354511339e-02 1.381925914107e-03) (-1.877279383459e-04 -1.456603129659e-03 2.766390337504e-04))
0.92337             	((-8.475776176771e-03 1.751070392579e-07 -1.471877751110e-03) (-1.471148288500e-03 -1.208831148712e-05 -8.283151408727e-04)) ((-6.389078757591e-06 -2.591765466294e-02 3.370711522966e-05) (-1.798611746685e-04 -1.391685166745e-03 2.430414177330e-04))
